 0.19952624 -0.7 334.68902399276135 335.68902399276135 2. 2. 175.46799659729004 609.455923846906
 0.5011872 -0.3 146.3795827806481 73.68979139032405 8. 42. 98.00246785057917 209.16202610317885
 0.7943282 -0.1 22.627784011432645 7.471761353863707 20. 545. 32.863770814402955 26.99946045198114
 1.2589254 0.1 57.97019518025119 11.565006767095232 52. 1827. 134.66301876228954 27.52595445989334
 1.9952624 0.3 26.125811024021093 2.875330217891551 178. 4378. 21.621563339670068 25.242462042339962
 3.1622777 0.5 41.06835430118992 2.869037950424987 430. 11168. 41.32829091487555 40.30998549914815
 5.0118723 0.7 38.779321454963615 1.7701565715933452 1010. 27401. 39.94732105330894 38.41714350751465
 7.943282 0.9 27.593707820982964 0.809399967168493 2496. 68347. 26.638289138180163 26.922843180466334
 12.589254 1.1 14.815953825669016 0.2881348719253086 6026. 170208. 13.417417857068763 13.566803876608912
 19.952621 1.3 10.769003490226243 0.13822946965562125 14498. 415927. 10.630035759924592 10.636772844461897
 31.622776 1.5 4.4009030150423225 0.04099246429569149 34718. 1009027. 3.7226281180880294 3.714875030285349
 50.11873 1.7 3.284437206493645 0.021106370284400457 82412. 2409858. 1.8192383482515806 1.873115339584719
 79.432816 1.9 2.3267562249322182 0.010729741229447918 192262. 5618526. 0.8503206383125164 0.8888093126207741
 125.89252 2.1 1.9134567151613762 0.006231839714541937 437134. 1.2780324E+7 0.43743424733697944 0.46387838592816755
