i,j, z[element], element, xi_LS[element], 
       0       0      1.72585       0      53.1919
       0       1      1.72585       1      53.1919
       0       2      1.72585       2      53.1919
       0       3      1.72585       3      53.1919
       0       4      1.72585       4      53.1919
       0       5      1.72585       5      53.1919
       0       6      1.72585       6      53.1919
       0       7      1.72585       7      0.00000
       0       8      1.72585       8      0.00000
       0       9      1.72585       9      0.00000
       0      10      1.72585      10      0.00000
       0      11      1.72585      11      0.00000
       0      12      1.72585      12      0.00000
       0      13      1.72585      13      0.00000
       0      14      1.72585      14      0.00000
       0      15      1.72585      15      0.00000
       0      16      1.72585      16      0.00000
       1       0      1.72585      17      53.1919
       1       1      1.72585      18      53.1919
       1       2      1.72585      19      53.1919
       1       3      1.72585      20      53.1919
       1       4      1.72585      21      53.1919
       1       5      1.72585      22      53.1919
       1       6      1.72585      23      53.1919
       1       7      1.72585      24      0.00000
       1       8      1.72585      25      0.00000
       1       9      1.72585      26      0.00000
       1      10      1.72585      27      0.00000
       1      11      1.72585      28      0.00000
       1      12      1.72585      29      0.00000
       1      13      1.72585      30      0.00000
       1      14      1.72585      31      0.00000
       1      15      1.72585      32      0.00000
       1      16      1.72585      33      0.00000
       2       0      1.72585      34      53.1919
       2       1      1.72585      35      53.1919
       2       2      1.72585      36      53.1919
       2       3      1.72585      37      53.1919
       2       4      1.72585      38      53.1919
       2       5      1.72585      39      53.1919
       2       6      1.72585      40      53.1919
       2       7      1.72585      41      0.00000
       2       8      1.72585      42      0.00000
       2       9      1.72585      43      0.00000
       2      10      1.72585      44      0.00000
       2      11      1.68831      45      48.7881
       2      12      1.72585      46      0.00000
       2      13      1.72585      47      0.00000
       2      14      1.72585      48      0.00000
       2      15      1.72585      49      0.00000
       2      16      1.72585      50      0.00000
       3       0      1.72585      51      53.1919
       3       1      1.72585      52      53.1919
       3       2      1.72585      53      53.1919
       3       3      1.72585      54      53.1919
       3       4      1.72585      55      53.1919
       3       5      1.72585      56      53.1919
       3       6      1.72585      57      53.1919
       3       7      1.72585      58      0.00000
       3       8      1.72585      59      0.00000
       3       9      1.72585      60      0.00000
       3      10      1.72585      61      0.00000
       3      11      1.72585      62      0.00000
       3      12      1.72585      63      0.00000
       3      13      1.72585      64      0.00000
       3      14      1.72585      65      0.00000
       3      15      1.72585      66      0.00000
       3      16      1.72585      67      0.00000
       4       0      1.72585      68      53.1919
       4       1      1.72585      69      53.1919
       4       2      1.72585      70      53.1919
       4       3      1.72585      71      53.1919
       4       4      1.72585      72      53.1919
       4       5      1.72585      73      53.1919
       4       6      1.72585      74      53.1919
       4       7      1.52499      75      33.4959
       4       8      1.72585      76      0.00000
       4       9      1.72585      77      0.00000
       4      10      1.72585      78      0.00000
       4      11     0.557945      79      3.61364
       4      12     0.179900      80      1.51321
       4      13      1.72585      81      0.00000
       4      14      1.72585      82      0.00000
       4      15      1.72585      83      0.00000
       4      16      1.72585      84      0.00000
       5       0      1.72585      85      0.00000
       5       1      1.72585      86      0.00000
       5       2      1.72585      87      0.00000
       5       3      1.72585      88      0.00000
       5       4      1.72585      89      0.00000
       5       5      1.72585      90      0.00000
       5       6      1.72585      91      0.00000
       5       7      1.72585      92      0.00000
       5       8      1.72585      93      0.00000
       5       9      1.72585      94      0.00000
       5      10      1.72585      95      0.00000
       5      11      1.72585      96      0.00000
       5      12    -0.182699      97     0.656600
       5      13      1.72585      98      0.00000
       5      14    -0.617949      99     0.241019
       5      15    -0.174090     100    -0.174090
       5      16   -0.0314855     101   -0.0314855
       6       0      1.72585     102      0.00000
       6       1      1.72585     103      0.00000
       6       2      1.72585     104      0.00000
       6       3      1.72585     105      0.00000
       6       4      1.17702     106      15.0320
       6       5      1.72585     107      0.00000
       6       6      1.72585     108      0.00000
       6       7      1.72585     109      0.00000
       6       8     0.432603     110      2.70772
       6       9    -0.179859     111     0.660907
       6      10     0.449048     112      2.81221
       6      11     0.190312     113      1.54993
       6      12     0.109463     114      1.28666
       6      13    -0.594911     115    -0.594911
       6      14    -0.721420     116    -0.721420
       6      15    -0.275280     117    -0.275280
       6      16    -0.653005     118    -0.653005
       7       0      1.72585     119      0.00000
       7       1      1.72585     120      0.00000
       7       2      1.72585     121      0.00000
       7       3      1.72585     122      0.00000
       7       4      1.72585     123      0.00000
       7       5      1.22581     124      16.8195
       7       6      1.72585     125      0.00000
       7       7     0.696205     126      4.96826
       7       8     0.194131     127      1.56362
       7       9     0.236250     128      1.72286
       7      10     0.110823     129      1.29069
       7      11    -0.226947     130     0.592997
       7      12    -0.215762     131    -0.215762
       7      13    -0.861333     132     0.137616
       7      14    -0.342145     133    -0.342145
       7      15     -1.24928     134    0.0563269
       7      16    -0.602859     135     0.249541
       8       0      1.72585     136      0.00000
       8       1      1.10328     137      12.6848
       8       2      1.72585     138      0.00000
       8       3      1.72585     139      0.00000
       8       4      1.72585     140      0.00000
       8       5     0.489476     141      3.08657
       8       6     0.306343     142      2.02462
       8       7     0.471932     143      2.96437
       8       8     0.483690     144      3.04572
       8       9    -0.101026     145     0.792453
       8      10    -0.328423     146     0.469437
       8      11    0.0153851     147      1.03606
       8      12     -1.07458     148    0.0842208
       8      13    -0.746256     149     0.179368
       8      14    -0.177812     150    -0.177812
       8      15    -0.298203     151    -0.298203
       8      16    -0.952205     152     0.111633
       9       0      1.72585     153      0.00000
       9       1      1.72585     154      0.00000
       9       2     0.868532     155      7.38809
       9       3      1.72585     156      0.00000
       9       4      1.72585     157      0.00000
       9       5     0.227883     158      1.68999
       9       6    -0.483376     159     0.328567
       9       7     0.341378     160      2.19471
