    0.10       1.0828      1.0828      0.0000
    0.30       1.1827      1.1826      0.0001
    0.50       1.3234      1.3231      0.0003
    0.70       1.5070      1.5060      0.0009
    0.90       1.7335      1.7315      0.0020
    1.10       2.0025      1.9985      0.0040
    1.30       2.3129      2.3056      0.0073
    1.50       2.6636      2.6511      0.0126
    1.70       3.0541      3.0333      0.0207
    1.90       3.4834      3.4505      0.0329
    2.10       3.9524      3.9015      0.0508
    2.30       4.4615      4.3850      0.0765
    2.50       5.0124      4.8996      0.1128
    2.70       5.6073      5.4444      0.1629
    2.90       6.2495      6.0182      0.2313
    3.10       6.9436      6.6204      0.3233
    3.30       7.6954      7.2500      0.4454
    3.50       8.5118      7.9063      0.6056
    3.70       9.4020      8.5886      0.8134
    3.90      10.3767      9.2962      1.0804
    4.10      11.4489     10.0287      1.4202
    4.30      12.6340     10.7853      1.8487
    4.50      13.9505     11.5658      2.3847
    4.70      15.4195     12.3694      3.0501
    4.90      17.0661     13.1959      3.8702
    5.10      18.9188     14.0447      4.8740
    5.30      21.0105     14.9155      6.0950
    5.50      23.3796     15.8079      7.5717
    5.70      26.0684     16.7216      9.3469
    5.90      29.1262     17.6561     11.4701
    6.10      32.6079     18.6112     13.9966
    6.30      36.5756     19.5867     16.9890
    6.50      41.0984     20.5820     20.5164
    6.70      46.2551     21.5971     24.6580
    6.90      52.1320     22.6316     29.5004
