    0.0386050      15.2985      1.19860      2746.40    0.0432128
    0.0390880      13.9384      2.24000      4087.17    0.0624200
    0.0475470      14.9294     0.459600      1253.06    0.0404214
    0.0547860      14.1763     0.949100      2306.84    0.0599935
     0.100116      15.3348     0.988500      2380.21    0.0427862
     0.109578      13.7680     0.767800      1948.35    0.0576013
     0.223831      15.1103      1.41110      3077.88    0.0425687
     0.270513      16.0170     0.452900      1236.67    0.0370267
     0.316675      14.1897     0.403700      1114.57    0.0579636
     0.331834      15.8080      1.92420      3747.48    0.0425758
     0.380933      14.7696     0.530400      1422.90    0.0452368
     0.386795      14.9356     0.398900      1102.50    0.0444592
     0.414274      15.4400      1.78970      3587.51    0.0437374
     0.430881      15.3393      2.63820      4455.81    0.0418155
     0.498193      13.9926      1.27210      2865.20    0.0642022
     0.569259      13.8212      1.27160      2864.41    0.0655204
     0.590861      15.2485      1.82350      3628.65    0.0444801
     0.692454      15.9989     0.374000      1039.40    0.0436154
     0.751459      16.0077      3.67540      5195.11    0.0447319
     0.892123      15.4650     0.900700      2214.54    0.0484058
     0.896700      14.7955      3.48410      5077.56    0.0664995
     0.925351      15.6080      1.56820      3300.88    0.0508779
      1.02271      14.3311     0.791700      1997.64     0.121357
      1.07101      16.0984     0.476200      1293.44    0.0417063
      1.15513      15.1746      3.19920      4888.35    0.0488628
      1.24828      16.0403      1.14800      2661.91    0.0423203
      1.33082      14.7396     0.858200      2131.49    0.0673979
      1.40162      13.9971      3.68640      5201.65     0.125889
      1.44008      15.6427     0.441400      1208.40    0.0815761
      1.49669      15.5237     0.466300      1269.40    0.0715688
      1.57116      13.9019     0.604300      1593.62     0.112003
      1.59822      14.7863      1.12870      2629.09    0.0735968
      1.61266      16.1002      1.67810      3446.91    0.0515926
      1.66335      14.3656      1.39200      3049.54     0.109478
      1.72557      14.1925      1.29870      2907.09     0.111880
      1.72670      14.2452      1.63590      3391.75     0.112255
      1.73173      15.1549      1.39950      3060.70    0.0639941
      1.85034      15.2827      2.06360      3903.25    0.0683060
      1.87157      14.9698      1.13790      2644.78    0.0641049
      1.87846      16.1257      3.50140      5088.48    0.0465853
      1.95121      15.2961      1.23980      2813.56    0.0704832
      1.99752      15.1396      1.96800      3797.48    0.0566827
      2.00926      15.4025      1.43210      3108.71    0.0794370
      2.03831      15.4954     0.756600      1925.03    0.0750090
      2.06023      15.1630      1.03240      2460.16    0.0574038
      2.17795      14.6857     0.739400      1888.94    0.0678150
      2.23666      15.8461      1.69090      3463.42    0.0786414
      2.25576      15.6633      1.24360      2819.68    0.0738803
      2.27086      14.2080      1.51800      3231.51     0.103342
      2.46046      14.1673      3.15150      4854.85    0.0712913
      2.57615      14.5608     0.901100      2215.32    0.0643368
      2.60092      15.5587     0.728500      1865.90    0.0711159
      2.72921      15.9198     0.309400      872.080    0.0603696
      2.75132      13.8034     0.686000      1774.76    0.0634127
      2.78662      15.6812     0.380600      1056.20    0.0684640
      2.79639      15.1764      1.73160      3515.24    0.0642720
      2.81349      14.7672      4.96720      5838.03    0.0528237
      2.87008      15.2839      1.36300      3005.99    0.0643767
      2.89387      15.8604      4.32500      5547.08    0.0696336
      2.92831      15.3712      1.88620      3703.28    0.0612417
      2.94866      15.3130      1.33160      2958.10    0.0627293
      2.95804      16.0606      1.19610      2742.28    0.0529834
      3.02097      14.6895      2.52160      4353.91    0.0519494
      3.16905      13.8769      3.18680      4879.69    0.0539584
      3.18595      14.1869      1.70560      3482.25    0.0462510
      3.26398      14.6293      1.39500      3054.01    0.0498178
      3.30845      14.0274      2.20990      4056.76    0.0518471
      3.32528      15.7382      1.27100      2863.46    0.0829425
      3.32886      16.1322      1.56930      3302.38    0.0645062
      3.36754      13.9744      3.57550      5134.61    0.0543059
      3.39898      14.2400      1.54060      3262.95    0.0420103
      3.41739      14.9586     0.825100      2065.47    0.0501995
      3.42393      14.5920      1.93320      3757.83    0.0521541
      3.43722      15.0200     0.389700      1079.28    0.0488621
      3.45592      14.1173      1.68400      3454.53    0.0420979
      3.48542      15.5586      1.26150      2848.35    0.0779204
      3.56384      13.7448     0.842900      2101.12    0.0505980
      3.61790      15.0422      2.17530      4021.33    0.0443830
      3.65138      15.6582      1.18680      2726.90    0.0632501
      3.67310      15.7335     0.358100      998.703    0.0579694
      3.74808      16.1211      1.47860      3175.84    0.0734894
      3.80190      15.8801      3.21120      4896.69    0.0507478
      3.80962      15.2344     0.833800      2082.93    0.0614119
      3.91704      15.2481      1.32590      2949.33    0.0561728
      4.15663      13.7427      3.35380      4993.24    0.0526443
      4.17945      15.0724      1.25720      2841.49    0.0516581
      4.29524      13.9324      1.80820      3610.11    0.0493304
      4.35571      14.1924     0.513600      1383.16    0.0476501
      4.44967      14.1710      3.95500      5354.87    0.0472345
      4.52935      15.5614     0.985200      2374.13    0.0444889
      4.52974      13.8831     0.560400      1493.01    0.0536926
      4.55788      14.4155      4.23160      5500.45    0.0436467
      4.65186      14.3181     0.542800      1452.01    0.0447072
      4.66114      14.7169      1.47300      3167.84    0.0493088
      4.81028      15.9322      2.27070      4117.78    0.0481644
      4.82681      15.1032      4.13360      5450.19    0.0451154
      4.86039      15.8341      1.66290      3427.17    0.0496302
      4.97900      15.5525      1.67240      3439.52    0.0561602
      5.00208      15.8528      1.75100      3539.59    0.0543938
      5.10509      15.6819      2.00910      3843.51    0.0533239
      5.12070      15.5766      1.76440      3556.28    0.0648945
      5.17849      14.6506      1.36510      3009.17    0.0599631
      5.18162      14.2137     0.587800      1556.08    0.0563484
      5.30739      13.8855     0.931600      2273.75    0.0788577
      5.33354      15.8571      3.69560      5207.11    0.0687275
      5.34793      13.9148      1.17190      2702.10    0.0786122
      5.37787      14.1649      2.41290      4254.57    0.0674275
      5.41943      16.1669      1.59990      3343.80    0.0591612
      5.45522      14.7848     0.397800      1099.73    0.0480339
      5.45808      16.0358     0.837700      2090.74    0.0610526
      5.50773      15.7693      1.39160      3048.95    0.0544564
      5.61247      15.9255      3.31210      4965.48    0.0565739
      5.76063      15.5796      1.72350      3505.01    0.0545610
      5.76744      14.1357     0.972600      2350.79    0.0702037
      5.81186      14.6379     0.754600      1920.85    0.0532688
      5.87742      15.7958     0.411200      1133.38    0.0513499
      5.91009      15.4731      2.30450      4151.03    0.0700325
      5.91657      14.2188     0.978600      2361.92    0.0735738
      5.93482      14.5210      1.86600      3679.47    0.0641876
      5.93685      15.2329      2.00280      3836.51    0.0573723
      5.95948      15.3153     0.790100      1994.36    0.0686598
      5.97492      14.1369      2.07280      3913.20    0.0699352
      5.97979      14.3169      1.11610      2607.47    0.0765146
      5.98589      15.7347      1.33340      2960.87    0.0567165
      6.05060      14.6991      1.42880      3103.89    0.0635991
      6.12745      16.2055     0.382100      1060.01    0.0700689
      6.14026      15.4457     0.759600      1931.29    0.0674797
      6.15678      14.3404      1.76430      3556.16    0.0719682
