#0.30 1.354 2.90   5.28 0.52 0.52  1.58 0.01 0.01  100
 0.00 0.235 0.30    8.01 0.84 0.84  1.67 0.01 0.01  100 
 0.30 0.488 0.68    5.80 0.54 0.54  1.67 0.01 0.01  100 
 0.68 0.801 0.92    5.81 0.73 0.73  2.34 0.01 0.01  100
 0.92 1.028 1.13    8.20 0.96 0.96  1.81 0.01 0.01  100
 1.13 1.228 1.32    7.82 0.83 0.83  1.82 0.01 0.01  100
 1.32 1.412 1.50    6.35 0.94 0.94  2.42 0.01 0.01  100
 1.50 1.577 1.66    8.66 1.25 1.25  1.69 0.01 0.01 100
 1.66 1.744 1.83    7.10 0.86 0.85  1.87 0.01 0.01  100
 1.83 1.917 2.02    8.73 0.94 0.94  1.60 0.01 0.01  100
 2.02 2.104 2.20    9.47 1.01 1.01  1.07 0.01 0.01    100
 2.20 2.462 2.90  12.84 2.05 2.05  0.01 0.01 0.01    100
#2.25 2.462 2.90    4.05 0.01  0.01 0.82 0.01 0.01   100
#2.50 2.662 2.90   ?.01  0.98 1.01
