# Coil et al., 2007, ApJ, 654, 115
# THE DEEP2 GALAXY REDSHIFT SURVEY: 
# CLUSTERING OF QUASARS AND GALAXIES AT z = 1
# From Section 6. 
# loz  z       hiz	r0	r0plus	r0minus
0.7    1.0   1.4		3.1	0.6		0.6
0.7    1.0   1.4		3.1	0.6		0.6
