 2.300      0       0
 2.250      0       0
 2.200    485    8928
 2.150    502   10107
 2.100    580   11629
 2.050    580   12956
 2.000    746   14359
 1.950    813   15522
 1.900    892   16502
 1.850    897   17466
 1.800   1006   18431
 1.750    972   19049
 1.700    999   19923
 1.650    994   20489
 1.600   1078   20583
 1.550   1166   20524
 1.500   1027   20310
 1.450    919   20511
 1.400    901   20259
 1.350    981   20389
 1.300    947   20089
 1.250   1035   19844
 1.200    926   18536
 1.150    864   17813
 1.100    888   17147
 1.050    836   15958
 1.000    733   15178
 0.950    688   14709
 0.900    675   13911
 0.850    666   13339
 0.800    601   13068
 0.750    620   13233
 0.700    628   13238
 0.650    738   13657
 0.600    710   14198
 0.550    722   14694
 0.500    689   15139
 0.450    788   14964
 0.400    772   14848
 0.350    687   13520
 0.300      0       0
 0.250      0       0
 0.200      0       0
 0.150      0       0
 0.100      0       0
 0.050      0       0
