 0.5011872 -0.3 165.00474405288696 117.38308022893358 4. 7. 162.03835916519165 281.5230715396041
 1.2589254 0.1 125.97959667529786 36.65585216103666 24. 416. 144.6134478915512 114.24455406528034
 1.9952624 0.3 90.83343066314767 14.89734962948916 76. 1122. 108.07830034528637 89.94412816894018
 3.1622777 0.5 38.467237375683276 4.332092104379323 166. 2921. 34.37247613889762 41.02741969354339
 5.0118723 0.7 53.103366193284096 3.825685712029019 400. 7062. 63.970055651736985 50.857730699639994
 7.943282 0.9 13.645154221651566 0.6958122755059929 886. 17707. 11.620662061892814 11.546254388841927
 12.589254 1.1 14.660312670814506 0.4662790242973733 2256. 43446. 12.920009172144209 12.712568625504819
 19.952621 1.3 4.255424662446116 0.10054661801781052 5464. 105791. 3.0173915486854708 3.083618070999655
 31.622776 1.5 5.91204715050443 0.08631970255809919 12824. 251334. 4.896676807421607 4.917580157905503
 50.11873 1.7 6.760927229136074 0.0627044558199959 30638. 589106. 4.721557045765877 4.996447851064342
 79.432816 1.9 2.6237718204223266 0.019319434468335377 70366. 1360910. 0.3420316409689682 0.3843898385101288
 125.89252 2.1 3.8792314885484167 0.017277164306690383 159510. 3074667. 1.1739562420402776 1.3445126797241267
