    0.10       1.0521      1.0521      0.0000
    0.30       1.1390      1.1389      0.0001
    0.50       1.2619      1.2615      0.0003
    0.70       1.4225      1.4215      0.0009
    0.90       1.6211      1.6191      0.0020
    1.10       1.8573      1.8533      0.0040
    1.30       2.1303      2.1230      0.0073
    1.50       2.4391      2.4266      0.0126
    1.70       2.7834      2.7627      0.0207
    1.90       3.1627      3.1298      0.0329
    2.10       3.5776      3.5268      0.0508
    2.30       4.0290      3.9525      0.0765
    2.50       4.5185      4.4058      0.1128
    2.70       5.0487      4.8858      0.1629
    2.90       5.6229      5.3916      0.2313
    3.10       6.2457      5.9224      0.3233
    3.30       6.9229      6.4776      0.4454
    3.50       7.6619      7.0563      0.6056
    3.70       8.4716      7.6581      0.8134
    3.90       9.3629      8.2824      1.0804
    4.10      10.3489      8.9287      1.4202
    4.30      11.4451      9.5964      1.8487
    4.50      12.6699     10.2851      2.3847
    4.70      14.0445     10.9945      3.0501
    4.90      15.5942     11.7240      3.8702
    5.10      17.3474     12.4734      4.8740
    5.30      19.3372     13.2422      6.0950
    5.50      21.6018     14.0302      7.5717
    5.70      24.1838     14.8369      9.3469
    5.90      27.1323     15.6622     11.4701
    6.10      30.5024     16.5058     13.9966
    6.30      34.3563     17.3673     16.9890
    6.50      38.7628     18.2464     20.5164
    6.70      43.8011     19.1431     24.6580
    6.90      49.5573     20.0570     29.5004
