 0.31622776 -0.5 456.2167911529541 457.2167911529541 2. 1. 690.1741199493408 308.04381624857587
 0.5011872 -0.3 74.15943145751953 75.15943145751953 2. 8. 55.61957359313965 88.06432485580444
 0.7943282 -0.1 6.652859279087611 3.8264296395438055 8. 202. 8.4776435384945 7.976079909182391
 1.2589254 0.1 96.86358937182302 29.5069824167045 22. 292. 97.56742111115886 86.14753229302005
 1.9952624 0.3 26.243373352547106 4.2547001030030875 82. 1540. 12.502895893917323 33.362214279545974
 3.1622777 0.5 26.877889790734677 2.5663677741917144 236. 3956. 21.01011964651843 29.517660852553856
 5.0118723 0.7 44.20254553974881 2.745859091850697 542. 9657. 39.98001406014646 43.28432956050767
 7.943282 0.9 35.40787307170558 1.4128994912226862 1328. 23696. 31.331958803905714 32.25847014610712
 12.589254 1.1 13.619879001627162 0.3756102730788771 3030. 58648. 11.447007326891924 11.497205970150969
 19.952621 1.3 8.308618475673807 0.15235483306487355 7466. 143010. 6.6007446862687695 6.757873810862981
 31.622776 1.5 2.2693370727950275 0.03493671156141611 17514. 347380. -0.2346087563506697 -0.18809071076660122
 50.11873 1.7 4.758319026453905 0.03920400041312822 43148. 837955. 2.5649887600418624 2.6750631682949946
 79.432816 1.9 2.1285072155218647 0.013848511672653198 102070. 1995685. -0.26662897440963224 -0.22962983235179252
 125.89252 2.1 1.57312689022491 0.007460721107334653 237898. 4679280. -0.6718345502978801 -0.6581103171927106
