  i, j, l,    A_two,       COV_sum,    A_three_i, A_three_j, A_three 
   2   1  20     -2.20034118    -213.67824112       0.10989666      20.02191165       2.20034113    2344.07451749
   2   2   0      2.92823323       2.92823323       1.71120813       1.71120813       2.92823326       2.92823326
   2   2   1     47.64675712      50.57499035       6.90266303       6.90266303      47.64675689      50.57499016
   2   2   2     29.04499874      79.61998909       5.38934121       5.38934121      29.04499872      79.61998888
   2   2   3      2.12705636      81.74704545       1.45844312       1.45844312       2.12705634      81.74704522
   2   2   4     11.36654611      93.11359156       3.37143080       3.37143080      11.36654567      93.11359089
   2   2   5      0.63975872      93.75335029       0.79984920       0.79984920       0.63975874      93.75334963
   2   2   6     35.23579474     128.98914503       5.93597457       5.93597457      35.23579406     128.98914369
   2   2   7    128.92024313     257.90938816      11.35430526      11.35430526     128.92024790     257.90939160
   2   2   8    314.94816918     572.85755734      17.74677873      17.74677873     314.94815532     572.85754691
   2   2   9      0.00931070     572.86686805       0.09649199       0.09649199       0.00931070     572.86685762
   2   2  10     81.62854088     654.49540893       9.03485143       9.03485143      81.62854043     654.49539805
   2   2  11     12.42730361     666.92271254       3.52523805       3.52523805      12.42730328     666.92270132
   2   2  12    565.76455859    1232.68727113      23.78580566      23.78580566     565.76455096    1232.68725228
   2   2  13     44.90657591    1277.59384704       6.70123677       6.70123677      44.90657418    1277.59382646
   2   2  14      0.02121482    1277.61506186       0.14565309       0.14565309       0.02121482    1277.61504128
   2   2  15     21.99921205    1299.61427391       4.69033175       4.69033175      21.99921189    1299.61425317
   2   2  16     10.24737635    1309.86165026       3.20115240       3.20115240      10.24737666    1309.86162983
   2   2  17      8.15396036    1318.01561062       2.85551406       2.85551406       8.15396055    1318.01559038
   2   2  18     17.89037189    1335.90598251       4.22970116       4.22970116      17.89037188    1335.90596226
   2   2  19      5.04165035    1340.94763285       2.24536194       2.24536194       5.04165025    1340.94761252
   2   2  20      0.01207728    1340.95971013       0.10989666       0.10989666       0.01207727    1340.95968979
   2   3   0      6.12275329       6.12275329       1.71120813       3.57802962       6.12275338       6.12275338
   2   3   1    116.01437343     122.13712672       6.90266303      16.80719080     116.01437455     122.13712793
   2   3   2     44.07778256     166.21490929       5.38934121       8.17869569      44.07778177     166.21490970
   2   3   3    -15.48244386     150.73246542       1.45844312      10.61573376      15.48244390     181.69735360
   2   3   4      5.05469601     155.78716143       3.37143080       1.49927324       5.05469598     186.75204958
   2   3   5      0.95736267     156.74452410       0.79984920       1.19692897       0.95736268     187.70941226
   2   3   6      3.50018977     160.24471387       5.93597457       0.58965712       3.50018968     191.20960194
   2   3   7     38.25448251     198.49919638      11.35430526       3.36916106      38.25448319     229.46408513
   2   3   8   -192.23906894       6.26012745      17.74677873      10.83233566     192.23906406     421.70314919
   2   3   9      0.18991968       6.45004713       0.09649199       1.96824290       0.18991968     421.89306887
   2   3  10    114.09403997     120.54408710       9.03485143      12.62821429     114.09403995     535.98710882
   2   3  11     -7.49791551     113.04617159       3.52523805       2.12692458       7.49791544     543.48502425
   2   3  12    518.17866782     631.22483941      23.78580566      21.78520534     518.17866050    1061.66368475
   2   3  13     40.88168899     672.10652840       6.70123677       6.10061833      40.88168781    1102.54537257
   2   3  14     -1.24618171     670.86034669       0.14565309       8.55582076       1.24618169    1103.79155426
   2   3  15    -30.82848987     640.03185682       4.69033175       6.57277388      30.82848997    1134.62004423
   2   3  16    -15.62271232     624.40914449       3.20115240       4.88034017      15.62271262    1150.24275685
   2   3  17    -29.52322202     594.88592247       2.85551406      10.33902189      29.52322240    1179.76597925
   2   3  18     36.58522283     631.47114530       4.22970116       8.64960007      36.58522344    1216.35120269
   2   3  19    -13.73726110     617.73388420       2.24536194       6.11806079      13.73726085    1230.08846354
   2   3  20     -1.03908308     616.69480112       0.10989666       9.45509271       1.03908307    1231.12754661
   2   4   0    -12.92711757     -12.92711757       1.71120813       7.55438075      12.92711776      12.92711776
   2   4   1     40.66717490      27.74005732       6.90266303       5.89151961      40.66717457      53.59429233
   2   4   2    -40.66751367     -12.92745634       5.38934121       7.54591544      40.66751309      94.26180542
   2   4   3      7.59588936      -5.33156698       1.45844312       5.20821774       7.59588934     101.85769476
   2   4   4    -11.94940875     -17.28097573       3.37143080       3.54431370      11.94940838     113.80710315
   2   4   5      2.72773397     -14.55324176       0.79984920       3.41031033       2.72773399     116.53483713
   2   4   6    -22.55447870     -37.10772047       5.93597457       3.79962521      22.55447863     139.08931576
   2   4   7    223.01214023     185.90441976      11.35430526      19.64119664     223.01214225     362.10145801
   2   4   8   -178.95118225       6.95323751      17.74677873      10.08358639     178.95117653     541.05263454
   2   4   9     -0.09258753       6.86064998       0.09649199       0.95953584       0.09258752     541.14522207
   2   4  10    -40.77309767     -33.91244768       9.03485143       4.51286854      40.77309677     581.91831884
   2   4  11    -33.03093884     -66.94338653       3.52523805       9.36984625      33.03093848     614.94925732
   2   4  12    306.77493058     239.83154405      23.78580566      12.89739492     306.77492902     921.72418634
   2   4  13    -35.00410135     204.82744270       6.70123677       5.22352846      35.00410095     956.72828729
   2   4  14     -1.20211290     203.62532980       0.14565309       8.25326085       1.20211291     957.93040019
   2   4  15     17.29038059     220.91571039       4.69033175       3.68638756      17.29038059     975.22078078
   2   4  16    -12.93224602     207.98346437       3.20115240       4.03987220      12.93224656     988.15302735
   2   4  17    -12.34574596     195.63771841       2.85551406       4.32347596      12.34574638    1000.49877373
   2   4  18    -30.30998961     165.32772880       4.22970116       7.16598849      30.30998981    1030.80876354
   2   4  19     12.18889446     177.51662326       2.24536194       5.42847636      12.18889423    1042.99765777
   2   4  20      0.06998291     177.58660617       0.10989666       0.63680653       0.06998291    1043.06764068
   2   5   0     -8.18142051      -8.18142051       1.71120813       4.78107856       8.18142051       8.18142051
   2   5   1    -33.79822349     -41.97964399       6.90266303       4.89640356      33.79822380      41.97964430
   2   5   2     28.73363354     -13.24601045       5.38934121       5.33156691      28.73363329      70.71327759
   2   5   3      2.90746972     -10.33854073       1.45844312       1.99354339       2.90746965      73.62074724
   2   5   4      5.60753992      -4.73100081       3.37143080       1.66325222       5.60753976      79.22828700
   2   5   5     -0.05710646      -4.78810727       0.79984920       0.07139654       0.05710646      79.28539347
   2   5   6     28.63313499      23.84502772       5.93597457       4.82366203      28.63313514     107.91852860
   2   5   7    -42.12225979     -18.27723208      11.35430526       3.70980519      42.12226057     150.04078918
   2   5   8    138.55286400     120.27563192      17.74677873       7.80721203     138.55286433     288.59365351
   2   5   9      0.55974387     120.83537579       0.09649199       5.80093602       0.55974387     289.15339738
   2   5  10    -12.27887200     108.55650379       9.03485143       1.35905631      12.27887188     301.43226926
   2   5  11      6.58304218     115.13954597       3.52523805       1.86740355       6.58304202     308.01531128
   2   5  12     24.26744693     139.40699290      23.78580566       1.02024910      24.26744682     332.28275811
   2   5  13    -20.40946355     118.99752934       6.70123677       3.04562631      20.40946302     352.69222113
   2   5  14      0.32185528     119.31938462       0.14565309       2.20973885       0.32185528     353.01407641
   2   5  15      6.82507707     126.14446169       4.69033175       1.45513734       6.82507687     359.83915327
   2   5  16     13.54226816     139.68672985       3.20115240       4.23043536      13.54226829     373.38142156
   2   5  17     19.92908825     159.61581811       2.85551406       6.97915965      19.92908851     393.31051007
   2   5  18     -3.58154790     156.03427020       4.22970116       0.84676145       3.58154788     396.89205795
   2   5  19      0.75990433     156.79417453       2.24536194       0.33843288       0.75990431     397.65196226
   2   5  20     -0.36199365     156.43218088       0.10989666       3.29394600       0.36199365     398.01395591
   2   6   0     -0.27083808      -0.27083808       1.71120813       0.15827302       0.27083808       0.27083808
   2   6   1     28.49566425      28.22482618       6.90266303       4.12821304      28.49566355      28.76650163
   2   6   2     20.86885245      49.09367862       5.38934121       3.87224546      20.86885203      49.63535366
   2   6   3      2.95629687      52.04997550       1.45844312       2.02702244       2.95629693      52.59165059
   2   6   4     -4.50347370      47.54650180       3.37143080       1.33577517       4.50347357      57.09512416
   2   6   5     -0.61109078      46.93541102       0.79984920       0.76400748       0.61109077      57.70621493
   2   6   6     23.64392627      70.57933729       5.93597457       3.98315815      23.64392546      81.35014039
   2   6   7    -29.84618555      40.73315174      11.35430526       2.62862285      29.84618623     111.19632662
   2   6   8    -53.17010969     -12.43695795      17.74677873       2.99604279      53.17010852     164.36643514
   2   6   9      0.34762262     -12.08933533       0.09649199       3.60260594       0.34762262     164.71405777
   2   6  10     27.79889705      15.70956172       9.03485143       3.07685153      27.79889650     192.51295427
   2   6  11    -12.98737924       2.72218248       3.52523805       3.68411401      12.98737888     205.50033315
   2   6  12    -64.39829217     -61.67610969      23.78580566       2.70742525      64.39829089     269.89862403
   2   6  13     -8.82124488     -70.49735457       6.70123677       1.31636070       8.82124474     278.71986877
   2   6  14      0.06592087     -70.43143370       0.14565309       0.45258821       0.06592087     278.78578964
   2   6  15     -0.24724473     -70.67867843       4.69033175       0.05271370       0.24724473     279.03303437
   2   6  16     -2.90926985     -73.58794828       3.20115240       0.90881954       2.90926985     281.94230422
   2   6  17     -5.04587767     -78.63382594       2.85551406       1.76706458       5.04587775     286.98818197
   2   6  18     -2.66183679     -81.29566273       4.22970116       0.62932030       2.66183681     289.65001878
   2   6  19     -2.47584212     -83.77150486       2.24536194       1.10264720       2.47584206     292.12586084
   2   6  20     -0.25367756     -84.02518241       0.10989666       2.30832824       0.25367755     292.37953839
   2   7   0     -1.23248634      -1.23248634       1.71120813       0.72024338       1.23248633       1.23248633
   2   7   1     10.05017510       8.81768876       6.90266303       1.45598517      10.05017502      11.28266134
   2   7   2      6.77737033      15.59505909       5.38934121       1.25755080       6.77737036      18.06003170
   2   7   3      0.03973099      15.63479009       1.45844312       0.02724206       0.03973099      18.09976269
   2   7   4     -0.19023142      15.44455866       3.37143080       0.05642453       0.19023142      18.28999411
   2   7   5     -0.06673641      15.37782226       0.79984920       0.08343624       0.06673641      18.35673051
   2   7   6     11.33256699      26.71038925       5.93597457       1.90913332      11.33256683      29.68929735
   2   7   7      3.36252414      30.07291340      11.35430526       0.29614530       3.36252419      33.05182154
   2   7   8     46.51834525      76.59125864      17.74677873       2.62122751      46.51834460      79.57016614
   2   7   9      0.10484142      76.69610006       0.09649199       1.08652971       0.10484142      79.67500755
   2   7  10     -5.95234382      70.74375624       9.03485143       0.65882033       5.95234381      85.62735136
   2   7  11      7.94511263      78.68886887       3.52523805       2.25378046       7.94511262      93.57246398
   2   7  12    -29.82905670      48.85981217      23.78580566       1.25406961      29.82905608     123.40152006
   2   7  13    -22.30288448      26.55692769       6.70123677       3.32817434      22.30288422     145.70440428
   2   7  14      0.04020922      26.59713691       0.14565309       0.27606157       0.04020922     145.74461350
   2   7  15      1.84019790      28.43733480       4.69033175       0.39233854       1.84019791     147.58481141
   2   7  16      1.58900842      30.02634322       3.20115240       0.49638637       1.58900841     149.17381982
   2   7  17     -4.32450990      25.70183332       2.85551406       1.51444186       4.32451003     153.49832985
   2   7  18     -3.86976212      21.83207120       4.22970116       0.91490200       3.86976206     157.36809191
   2   7  19      1.47630420      23.30837539       2.24536194       0.65749052       1.47630420     158.84439610
   2   7  20     -0.02929748      23.27907791       0.10989666       0.26659117       0.02929748     158.87369358
   2   8   0     -0.91962333      -0.91962333       1.71120813       0.53741173       0.91962332       0.91962332
   2   8   1     -9.44858812     -10.36821145       6.90266303       1.36883228       9.44858799      10.36821131
   2   8   2      4.96406023      -5.40415123       5.38934121       0.92108849       4.96406018      15.33227149
   2   8   3     -1.27739759      -6.68154882       1.45844312       0.87586383       1.27739758      16.60966907
   2   8   4     -1.06452538      -7.74607420       3.37143080       0.31574884       1.06452538      17.67419445
   2   8   5     -0.03895749      -7.78503170       0.79984920       0.04870605       0.03895749      17.71315194
   2   8   6     -1.80745047      -9.59248217       5.93597457       0.30449094       1.80745048      19.52060243
   2   8   7     -7.91137938     -17.50386155      11.35430526       0.69677356       7.91137967      27.43198209
   2   8   8     -1.88569642     -19.38955797      17.74677873       0.10625570       1.88569637      29.31767847
   2   8   9     -0.00776253     -19.39732051       0.09649199       0.08044743       0.00776253      29.32544100
   2   8  10     -8.76119964     -28.15852014       9.03485143       0.96971152       8.76119953      38.08664052
   2   8  11      1.74814286     -26.41037728       3.52523805       0.49589355       1.74814280      39.83478333
   2   8  12    -13.11551811     -39.52589540      23.78580566       0.55140105      13.11551824      52.95030156
   2   8  13      2.58472679     -36.94116860       6.70123677       0.38570891       2.58472676      55.53502832
   2   8  14     -0.05432743     -36.99549604       0.14565309       0.37299198       0.05432743      55.58935575
   2   8  15      5.66508370     -31.33041233       4.69033175       1.20782154       5.66508370      61.25443946
   2   8  16     -0.25116740     -31.58157973       3.20115240       0.07846156       0.25116740      61.50560686
   2   8  17      1.85265903     -29.72892070       2.85551406       0.64880053       1.85265905      63.35826591
   2   8  18     -5.01972833     -34.74864903       4.22970116       1.18678086       5.01972836      68.37799427
   2   8  19      0.23590121     -34.51274782       2.24536194       0.10506155       0.23590120      68.61389547
   2   8  20      0.02967024     -34.48307758       0.10989666       0.26998310       0.02967024      68.64356571
   2   9   0     -0.02679017      -0.02679017       1.71120813       0.01565570       0.02679017       0.02679017
   2   9   1      4.20203446       4.17524429       6.90266303       0.60875556       4.20203449       4.22882466
   2   9   2     -0.80071833       3.37452596       5.38934121       0.14857444       0.80071834       5.02954299
   2   9   3     -0.48177520       2.89275077       1.45844312       0.33033526       0.48177519       5.51131819
   2   9   4     -0.81619731       2.07655346       3.37143080       0.24209225       0.81619729       6.32751547
   2   9   5     -0.11710417       1.95944928       0.79984920       0.14640782       0.11710417       6.44461965
   2   9   6      5.22165646       7.18110574       5.93597457       0.87966285       5.22165632      11.66627596
   2   9   7     -0.54784227       6.63326347      11.35430526       0.04824974       0.54784228      12.21411824
   2   9   8     12.13623782      18.76950129      17.74677873       0.68385580      12.13623756      24.35035580
   2   9   9      0.07600769      18.84550898       0.09649199       0.78770982       0.07600769      24.42636349
   2   9  10      2.18243547      21.02794445       9.03485143       0.24155743       2.18243548      26.60879897
   2   9  11      3.69347599      24.72142044       3.52523805       1.04772382       3.69347587      30.30227484
   2   9  12    -12.19963940      12.52178104      23.78580566       0.51289577      12.19963910      42.50191394
   2   9  13      8.35496911      20.87675016       6.70123677       1.24678014       8.35496892      50.85688287
   2   9  14     -0.04202570      20.83472446       0.14565309       0.28853282       0.04202570      50.89890856
   2   9  15     -5.16115893      15.67356553       4.69033175       1.10038249       5.16115891      56.06006747
   2   9  16      0.34599808      16.01956360       3.20115240       0.10808548       0.34599808      56.40606555
   2   9  17     -0.64589970      15.37366390       2.85551406       0.22619384       0.64589970      57.05196525
   2   9  18      0.63421798      16.00788189       4.22970116       0.14994392       0.63421797      57.68618322
   2   9  19      1.44481437      17.45269626       2.24536194       0.64346613       1.44481435      59.13099758
   2   9  20      0.05319901      17.50589526       0.10989666       0.48408210       0.05319900      59.18419658
   2  10   0     -0.14050414      -0.14050414       1.71120813       0.08210816       0.14050414       0.14050414
   2  10   1     -2.79911860      -2.93962274       6.90266303       0.40551286       2.79911863       2.93962277
   2  10   2     -3.45741010      -6.39703283       5.38934121       0.64152741       3.45741011       6.39703288
   2  10   3      0.25709478      -6.13993805       1.45844312       0.17628029       0.25709478       6.65412766
   2  10   4     -0.59468148      -6.73461953       3.37143080       0.17638846       0.59468148       7.24880914
   2  10   5     -0.31146807      -7.04608760       0.79984920       0.38940849       0.31146807       7.56027721
   2  10   6      3.38566871      -3.66041888       5.93597457       0.57036442       3.38566872      10.94594592
   2  10   7      8.68877697       5.02835809      11.35430526       0.76524075       8.68877707      19.63472299
   2  10   8     -4.19866912       0.82968897      17.74677873       0.23658767       4.19866903      23.83339202
   2  10   9      0.03098211       0.86067108       0.09649199       0.32108474       0.03098211      23.86437413
   2  10  10      0.94207827       1.80274935       9.03485143       0.10427158       0.94207827      24.80645240
   2  10  11     -0.11896647       1.68378288       3.52523805       0.03374707       0.11896647      24.92541886
   2  10  12      3.55010884       5.23389172      23.78580566       0.14925325       3.55010879      28.47552765
   2  10  13      0.88289057       6.11678229       6.70123677       0.13175039       0.88289054      29.35841819
   2  10  14      0.05549006       6.17227235       0.14565309       0.38097414       0.05549006      29.41390825
   2  10  15     -2.46812882       3.70414353       4.69033175       0.52621625       2.46812879      31.88203704
   2  10  16      1.33037683       5.03452036       3.20115240       0.41559310       1.33037685      33.21241389
   2  10  17      0.53474037       5.56926073       2.85551406       0.18726588       0.53474037      33.74715426
   2  10  18      1.31578482       6.88504555       4.22970116       0.31108221       1.31578480      35.06293906
   2  10  19      0.07044655       6.95549210       2.24536194       0.03137425       0.07044655      35.13338561
   2  10  20     -0.02149084       6.93400126       0.10989666       0.19555498       0.02149084      35.15487644
   2  11   0      0.07159557       0.07159557       1.71120813       0.04183919       0.07159557       0.07159557
   2  11   1     -2.45879562      -2.38720005       6.90266303       0.35620971       2.45879563       2.53039119
   2  11   2     -0.76353372      -3.15073377       5.38934121       0.14167478       0.76353372       3.29392491
   2  11   3      0.18135411      -2.96937966       1.45844312       0.12434774       0.18135410       3.47527902
   2  11   4     -0.16203300      -3.13141266       3.37143080       0.04806060       0.16203299       3.63731201
   2  11   5     -0.01027653      -3.14168919       0.79984920       0.01284808       0.01027653       3.64758854
   2  11   6     -1.51566329      -4.65735248       5.93597457       0.25533520       1.51566327       5.16325182
   2  11   7     -0.65057742      -5.30792989      11.35430526       0.05729786       0.65057742       5.81382924
   2  11   8      3.37570725      -1.93222264      17.74677873       0.19021520       3.37570714       9.18953638
   2  11   9     -0.04046162      -1.97268426       0.09649199       0.41932624       0.04046162       9.22999800
   2  11  10     -0.83748989      -2.81017416       9.03485143       0.09269548       0.83748988      10.06748788
   2  11  11     -0.98719261      -3.79736676       3.52523805       0.28003572       0.98719259      11.05468047
   2  11  12      1.00675995      -2.79060681      23.78580566       0.04232608       1.00675993      12.06144041
   2  11  13      3.06936854       0.27876173       6.70123677       0.45803015       3.06936847      15.13080887
   2  11  14      0.01499605       0.29375778       0.14565309       0.10295732       0.01499605      15.14580492
   2  11  15      0.25485786       0.54861563       4.69033175       0.05433685       0.25485786      15.40066278
   2  11  16      0.07486336       0.62347900       3.20115240       0.02338638       0.07486337      15.47552615
   2  11  17      0.38412983       1.00760883       2.85551406       0.13452213       0.38412983      15.85965598
   2  11  18     -0.34994046       0.65766836       4.22970116       0.08273409       0.34994047      16.20959645
   2  11  19      0.73039793       1.38806629       2.24536194       0.32529184       0.73039791      16.93999436
   2  11  20     -0.02354378       1.36452251       0.10989666       0.21423567       0.02354378      16.96353815
   2  12   0     -0.31247682      -0.31247682       1.71120813       0.18260597       0.31247683       0.31247683
   2  12   1     -0.97086331      -1.28334013       6.90266303       0.14065054       0.97086332       1.28334014
   2  12   2      0.20883167      -1.07450846       5.38934121       0.03874902       0.20883167       1.49217181
   2  12   3      0.14198654      -0.93252192       1.45844312       0.09735487       0.14198655       1.63415835
   2  12   4     -0.13072026      -1.06324218       3.37143080       0.03877293       0.13072026       1.76487861
   2  12   5      0.04671814      -1.01652404       0.79984920       0.05840869       0.04671815       1.81159676
   2  12   6      1.28761931       0.27109527       5.93597457       0.21691793       1.28761931       3.09921607
   2  12   7      0.34905053       0.62014580      11.35430526       0.03074169       0.34905053       3.44826660
   2  12   8     -6.39374725      -5.77360145      17.74677873       0.36027649       6.39374713       9.84201373
   2  12   9      0.00902287      -5.76457858       0.09649199       0.09350896       0.00902287       9.85103660
   2  12  10      1.57476306      -4.18981552       9.03485143       0.17429872       1.57476303      11.42579963
   2  12  11     -0.24067215      -4.43048767       3.52523805       0.06827118       0.24067215      11.66647178
   2  12  12     -0.35285325      -4.78334092      23.78580566       0.01483461       0.35285325      12.01932503
   2  12  13      1.51809285      -3.26524808       6.70123677       0.22653920       1.51809282      13.53741785
   2  12  14      0.00639787      -3.25885021       0.14565309       0.04392538       0.00639787      13.54381572
   2  12  15      1.77872487      -1.48012534       4.69033175       0.37923221       1.77872489      15.32254060
   2  12  16      0.58788590      -0.89223944       3.20115240       0.18364821       0.58788592      15.91042652
   2  12  17     -1.47504936      -2.36728880       2.85551406       0.51656176       1.47504938      17.38547590
   2  12  18     -0.02189389      -2.38918270       4.22970116       0.00517623       0.02189389      17.40736980
   2  12  19      0.09506118      -2.29412152       2.24536194       0.04233668       0.09506118      17.50243097
   2  12  20     -0.00764444      -2.30176596       0.10989666       0.06956027       0.00764444      17.51007541
   2  13   0     -0.27904637      -0.27904637       1.71120813       0.16306980       0.27904637       0.27904637
   2  13   1     -1.17039843      -1.44944481       6.90266303       0.16955752       1.17039844       1.44944481
   2  13   2      0.04277500      -1.40666981       5.38934121       0.00793696       0.04277500       1.49221981
   2  13   3     -0.02382330      -1.43049311       1.45844312       0.01633475       0.02382330       1.51604311
   2  13   4     -0.13487810      -1.56537121       3.37143080       0.04000619       0.13487810       1.65092121
   2  13   5      0.09152370      -1.47384752       0.79984920       0.11442619       0.09152370       1.74244491
   2  13   6     -0.18415264      -1.65800015       5.93597457       0.03102315       0.18415263       1.92659754
   2  13   7      1.85483788       0.19683772      11.35430526       0.16335988       1.85483792       3.78143546
   2  13   8     -0.00958115       0.18725657      17.74677873       0.00053988       0.00958115       3.79101661
   2  13   9      0.00180657       0.18906314       0.09649199       0.01872245       0.00180657       3.79282317
   2  13  10      0.74331287       0.93237601       9.03485143       0.08227173       0.74331287       4.53613605
   2  13  11      0.51694849       1.44932450       3.52523805       0.14664215       0.51694847       5.05308452
   2  13  12      0.40802887       1.85735336      23.78580566       0.01715430       0.40802887       5.46111338
   2  13  13     -0.47478206       1.38257130       6.70123677       0.07084992       0.47478206       5.93589545
   2  13  14     -0.01287031       1.36970099       0.14565309       0.08836276       0.01287031       5.94876576
   2  13  15      0.11729491       1.48699590       4.69033175       0.02500781       0.11729491       6.06606066
   2  13  16     -0.31396117       1.17303473       3.20115240       0.09807754       0.31396117       6.38002183
   2  13  17     -0.09554215       1.07749257       2.85551406       0.03345883       0.09554216       6.47556398
   2  13  18      0.32560560       1.40309818       4.22970116       0.07698076       0.32560561       6.80116959
   2  13  19     -0.21766661       1.18543156       2.24536194       0.09694055       0.21766661       7.01883620
   2  13  20      0.00129133       1.18672289       0.10989666       0.01175039       0.00129133       7.02012753
   3   0   0      6.30464288       6.30464288       3.57802962       1.76204328       6.30464304       6.30464304
   3   0   1     33.63431824      39.93896112      16.80719080       2.00118619      33.63431816      39.93896121
   3   0   2   1159.55194440    1199.49090552       8.17869569     141.77712147    1159.55193269    1199.49089390
   3   0   3  -1763.75950005    -564.26859453      10.61573376     166.14579420    1763.75951618    2963.25041008
   3   0   4     46.71929633    -517.54929819       1.49927324      31.16129575      46.71929684    3009.96970692
   3   0   5     -0.67696686    -518.22626505       1.19692897       0.56558648       0.67696684    3010.64667376
   3   0   6     68.98643724    -449.23982781       0.58965712     116.99415484      68.98643663    3079.63311038
   3   0   7    126.02369435    -323.21613346       3.36916106      37.40506718     126.02369596    3205.65680634
   3   0   8    287.75751202     -35.45862144      10.83233566      26.56467815     287.75751037    3493.41431671
   3   0   9   1082.53774949    1047.07912805       1.96824290     550.00210693    1082.53774192    4575.95205863
   3   0  10     -6.75457624    1040.32455181      12.62821429       0.53487975       6.75457609    4582.70663472
   3   0  11    -80.64000783     959.68454398       2.12692458      37.91390109      80.64000803    4663.34664275
   3   0  12   -807.51383182     152.17071216      21.78520534      37.06707449     807.51382906    5470.86047181
   3   0  13      3.41162761     155.58233977       6.10061833       0.55922652       3.41162756    5474.27209937
   3   0  14    295.17061001     450.75294977       8.55582076      34.49939071     295.17060330    5769.44270267
   3   0  15      1.08449798     451.83744776       6.57277388       0.16499852       1.08449799    5770.52720066
   3   0  16    -96.62987573     355.20757203       4.88034017      19.79982425      96.62987764    5867.15707830
   3   0  17     -9.47283347     345.73473855      10.33902189       0.91622145       9.47283362    5876.62991192
   3   0  18     -3.23458894     342.50014962       8.64960007       0.37395821       3.23458895    5879.86450087
   3   0  19     -4.43859298     338.06155664       6.11806079       0.72549016       4.43859288    5884.30309376
   3   0  20    -50.07025432     287.99130232       9.45509271       5.29558579      50.07025460    5934.37334836
   3   1   0   -216.10105396    -216.10105396       3.57802962      60.39666581     216.10105928     216.10105928
   3   1   1    279.27239157      63.17133761      16.80719080      16.61624427     279.27238780     495.37344709
   3   1   2   -152.27062627     -89.09928865       8.17869569      18.61795936     152.27062402     647.64407110
   3   1   3   -135.88442221    -224.98371086      10.61573376      12.80028534     135.88442124     783.52849234
   3   1   4      2.69191617    -222.29179469       1.49927324       1.79548076       2.69191625     786.22040859
   3   1   5      3.48598902    -218.80580567       1.19692897       2.91244430       3.48598896     789.70639755
   3   1   6      5.64666829    -213.15913738       0.58965712       9.57618919       5.64666816     795.35306571
   3   1   7    196.67823386     -16.48090352       3.36916106      58.37602536     196.67823174     992.03129744
   3   1   8    192.67711590     176.19621237      10.83233566      17.78721758     192.67711126    1184.70840870
   3   1   9    -36.04822967     140.14798270       1.96824290      18.31492914      36.04822925    1220.75663795
   3   1  10   -103.66964530      36.47833740      12.62821429       8.20936688     103.66964411    1324.42628206
   3   1  11    -30.20722327       6.27111413       2.12692458      14.20230098      30.20722300    1354.63350506
   3   1  12   -282.06262654    -275.79151241      21.78520534      12.94743914     282.06262029    1636.69612535
   3   1  13   -339.94882326    -615.74033567       6.10061833      55.72366709     339.94882461    1976.64494996
   3   1  14   -141.03937518    -756.77971086       8.55582076      16.48461104     141.03937739    2117.68432735
   3   1  15    -53.91392946    -810.69364032       6.57277388       8.20261420      53.91392836    2171.59825571
   3   1  16    -27.82244763    -838.51608795       4.88034017       5.70092382      27.82244751    2199.42070322
   3   1  17    -44.75526546    -883.27135341      10.33902189       4.32877176      44.75526603    2244.17596924
   3   1  18    164.23216300    -719.03919040       8.64960007      18.98725554     164.23216692    2408.40813617
   3   1  19     -5.24766928    -724.28685969       6.11806079       0.85773409       5.24766932    2413.65580548
   3   1  20    189.30903437    -534.97782532       9.45509271      20.02191165     189.30903088    2602.96483636
   3   2   0      6.12275329       6.12275329       3.57802962       1.71120813       6.12275338       6.12275338
   3   2   1    116.01437343     122.13712672      16.80719080       6.90266303     116.01437455     122.13712793
   3   2   2     44.07778256     166.21490929       8.17869569       5.38934121      44.07778177     166.21490970
   3   2   3    -15.48244386     150.73246542      10.61573376       1.45844312      15.48244390     181.69735360
   3   2   4      5.05469601     155.78716143       1.49927324       3.37143080       5.05469598     186.75204958
   3   2   5      0.95736267     156.74452410       1.19692897       0.79984920       0.95736268     187.70941226
   3   2   6      3.50018977     160.24471387       0.58965712       5.93597457       3.50018968     191.20960194
   3   2   7     38.25448251     198.49919638       3.36916106      11.35430526      38.25448319     229.46408513
   3   2   8   -192.23906894       6.26012745      10.83233566      17.74677873     192.23906406     421.70314919
   3   2   9      0.18991968       6.45004713       1.96824290       0.09649199       0.18991968     421.89306887
   3   2  10    114.09403997     120.54408710      12.62821429       9.03485143     114.09403995     535.98710882
   3   2  11     -7.49791551     113.04617159       2.12692458       3.52523805       7.49791544     543.48502425
   3   2  12    518.17866782     631.22483941      21.78520534      23.78580566     518.17866050    1061.66368475
   3   2  13     40.88168899     672.10652840       6.10061833       6.70123677      40.88168781    1102.54537257
   3   2  14     -1.24618171     670.86034669       8.55582076       0.14565309       1.24618169    1103.79155426
   3   2  15    -30.82848987     640.03185682       6.57277388       4.69033175      30.82848997    1134.62004423
   3   2  16    -15.62271232     624.40914449       4.88034017       3.20115240      15.62271262    1150.24275685
   3   2  17    -29.52322202     594.88592247      10.33902189       2.85551406      29.52322240    1179.76597925
   3   2  18     36.58522283     631.47114530       8.64960007       4.22970116      36.58522344    1216.35120269
   3   2  19    -13.73726110     617.73388420       6.11806079       2.24536194      13.73726085    1230.08846354
   3   2  20     -1.03908308     616.69480112       9.45509271       0.10989666       1.03908307    1231.12754661
