 0.199526  1.06596
 0.501187  1.17852 
 0.794328  4.74638
 1.25893 7.18177 
 1.99526  9.38734
 3.16228  6.67662
 5.01187  6.04626
 7.94328  8.75157
 12.5893   12.4538
 19.9526  22.6552 
 31.6228  46.8601
 50.1187  64.4529
 79.4328  146.682
 125.893  151.916
