 0.19952624 -0.7 277.3667386758112 196.8350085744497 4. 17. 233.95732879638672 324.31273937409765
 0.31622776 -0.5 103.92797560643287 104.92797560643287 2. 5. 102.47331001281738 105.10308801806445
 0.5011872 -0.3 144.6136831396635 65.1204187908805 10. 147. 183.98706223342984 126.78685088913703
 0.7943282 -0.1 94.97544845335399 22.018277940482477 38. 820. 97.7377003181221 95.35551143879368
 1.2589254 0.1 77.7212577368273 12.004879259650657 86. 2050. 90.38121179509062 70.84371608682189
 1.9952624 0.3 49.27567647470426 4.551745877429648 244. 5183. 49.7425635222427 47.856058074333106
 3.1622777 0.5 48.03474868316942 2.8263159275514207 602. 12986. 45.49765969723254 46.01328885243565
 5.0118723 0.7 46.098662508145885 1.7943161389419853 1378. 31453. 46.93260946694959 46.8550144892568
 7.943282 0.9 27.726095273778235 0.6952801585927347 3414. 77263. 28.78578329430663 28.554438775067002
 12.589254 1.1 13.927407710788913 0.23476455330717574 8086. 190771. 14.117118500971648 13.857385604347341
 19.952621 1.3 10.510632951015957 0.11568621393339773 19800. 468117. 10.048975987364066 10.068388919513914
 31.622776 1.5 5.625717571002131 0.04308868699989814 47290. 1134877. 5.139604093376016 5.192346477750415
 50.11873 1.7 4.2832565758103724 0.022334609904579503 111912. 2703908. 3.316167999902032 3.3812406791918086
 79.432816 1.9 3.5839300080820147 0.012677406485457692 261484. 6322585. 2.4306876567791087 2.4827851797099427
 125.89252 2.1 3.0304406918569846 0.007367624331270903 598522. 1.4525202E+7 1.5397808284098975 1.589443268273603
