   0   0     11.39484978       3.37562585
   1   1      1.02319515       1.01153111
   2   2     15.46953106       3.93313241
   3   3      2.31530595       1.52161300
   4   4      1.07802427       1.03827953
   5   5      0.73563349       0.85769081
   6   6      0.24319570       0.49314874
   7   7      0.07886431       0.28082791
   8   8      0.03591249       0.18950590
   9   9      0.01809685       0.13452451
  10  10      0.00518741       0.07202369
  11  11      0.00594518       0.07710500
  12  12      0.00154008       0.03924388
  13  13      0.00079245       0.02815056
  14  14      0.00045472       0.02132409
  15  15      0.00031855       0.01784807
  16  16      0.00011550       0.01074714
  17  17      0.00004621       0.00679783
  18  18      0.00004130       0.00642619
  19  19      0.00002789       0.00528151
  20  20      0.00001693       0.00411516
  21  21      0.00000813       0.00285069
  22  22      0.00000576       0.00240009
  23  23      0.00000441       0.00210097
  24  24      0.00000178       0.00133589
  25  25      0.00000081       0.00090139
  26  26      0.00000051       0.00071174
  27  27      0.00000028       0.00052492
  28  28      0.00000027       0.00051695
  29  29      0.00000010       0.00031701
  30  30      0.00000014       0.00037544
  31  31      0.00000006       0.00024598
  32  32      0.00000003       0.00017414
  33  33      0.00000008       0.00027678
  34  34      0.00000013       0.00036317
  35  35      0.00000019       0.00043831
  36  36      0.00000008       0.00027457
  37  37      0.00000188       0.00137249
  38  38      0.00031926       0.01786795
