 1.200      0       0
 1.150    505   15508
 1.100    872   24897
 1.050    816   23285
 1.000    724   22125
 0.950    448   13008
 0.900      0       0
 0.850      0       0
 0.800      0       0
 0.750      0       0
 0.700      0       0
 0.650      0       0
 0.600      0       0
 0.550      0       0
 0.500      0       0
 0.450      0       0
 0.400      0       0
 0.350      0       0
 0.300      0       0
 0.250      0       0
 0.200      0       0
 0.150      0       0
 0.100      0       0
 0.050      0       0
