 0.25        1.778279      9.69269004    7.5608736369134                 4.                 7.               114.      10.9878591470       8.3061224490               0.37409
 0.35        2.238721      1.20143618    2.2014361848525                 2.                17.               256.       1.2503061209       0.7716262976               0.90850
 0.45        2.818383      0.70110978    1.7011097792042                 2.                22.               462.       0.7336716261       0.9090909091               1.17570
 0.55        3.548134      7.45067439    3.1940546912605                14.                31.               874.       5.2813467978      11.7325702393               1.65667
 0.65        4.466835      2.60717254    1.2753280833348                16.                83.              1566.       2.5939469593       2.6371026274               4.43561
 0.75        5.623413      2.05985784    0.8486518726447                26.               159.              3348.       1.9418555882       2.4432182271               8.49713
 0.85        7.079458      1.33902595    0.5104173072319                42.               336.              6316.       1.3374855010       1.3497023810              17.95619
 0.95        8.912509      0.81842770    0.3265992553764                62.               638.             12784.       0.8304379924       0.9472292922              34.09539
 1.05       11.220183      0.79159434    0.2257196704310               126.              1316.             24804.       0.7930960897       0.8045980728              70.32842
 1.15       14.125375      0.34546549    0.1402744743118               184.              2559.             48652.       0.3557904442       0.3670296974             136.75564
 1.25       17.782795      0.15475054    0.0930524500722               308.              4991.             93418.       0.1549801042       0.1550642489             266.72428
 1.35       22.387213      0.22868729    0.0691190603098               632.              9625.            181994.       0.2366931127       0.2415741798             514.37010
 1.45       28.183832      0.15075340    0.0479064908408              1154.             18765.            353046.       0.1553513019       0.1570176036            1002.82128
 1.55       35.481335      0.08061508    0.0339186066595              2030.             35152.            671786.       0.0997948523       0.1036386662            1878.55975
 1.65       44.668358      0.05709890    0.0242451325728              3802.             67301.           1266482.       0.0624084955       0.0630852676            3596.63603
 1.75       56.234131      0.01958599    0.0174883274440              6798.            124762.           2347034.       0.0247914889       0.0250283685            6667.41214
 1.85       70.794579      0.04174022    0.0130575058264             12730.            228662.           4311936.       0.0491106619       0.0498148564           12219.93713
 1.95       89.125107      0.03968580    0.0097230611861             22868.            411577.           7728638.       0.0430560344       0.0433474405           21995.10659
 2.05      112.201836      0.02931012    0.0072954862751             39812.            723757.          13589010.       0.0325901942       0.0328000715           38678.33323
 2.15      141.253784      0.02729206    0.0055514704141             68486.           1247478.          23409684.       0.0300600887       0.0302237610           66666.53281
 2.25      177.827942      0.02876977    0.0042678725484            116210.           2113734.          39571754.       0.0292391565       0.0292672052          112960.16207
 2.35      223.872070      0.02056139    0.0032970088662            191632.           3513613.          65741802.       0.0204771568       0.0204736278          187771.16418
 2.45      281.838318      0.01956307    0.0025852765669            311060.           5708935.         106802440.       0.0193396596       0.0193307970          305091.47455
 2.55      354.813354      0.00800731    0.0020398278541            488394.           9066333.         170376282.       0.0122295505       0.0123160533          484514.34527
 2.65      446.683685     -0.00047214    0.0016160478203            765088.          14323248.         270367744.       0.0082170024       0.0082848561          765449.39690
 2.75      562.341309     -0.00655760    0.0012808315752           1203182.          22662805.         428703784.       0.0043194927       0.0042950429         1211124.07041
 2.85      707.945618     -0.01093487    0.0010257164455           1859624.          35182385.         668802700.       0.0048799856       0.0047837590         1880183.55750
 2.95      891.251038     -0.01631422    0.0008310546341           2802100.          53303075.        1014774098.       0.0010680141       0.0008027176         2848572.23805
 3.05     1122.018311     -0.01126369    0.0006864101157           4149766.          78535887.        1485761974.      -0.0002495308      -0.0003763077         4197040.17824
 3.15     1412.537842     -0.00521380    0.0005733564695           6020604.         113249251.        2125249790.      -0.0023256080      -0.0023473328         6052158.76154
 3.25     1778.279419      0.00250182    0.0004840234950           8579608.         160142758.        2981543874.      -0.0025435314      -0.0025433214         8558196.96261
 3.35     2238.720703      0.01094798    0.0004051598298          12451878.         230478847.        4260344200.      -0.0012223682      -0.0013405879        12317031.33489
 3.45     2818.383301      0.00947831    0.0003290360677          18825086.         348951446.        6457939112.      -0.0015210267      -0.0016084187        18648331.29236
 3.55     3548.133545      0.00303855    0.0002792409833          25805182.         481409137.        8989617434.       0.0009746435       0.0009663526        25727009.23539
 3.65     4466.836914     -0.00919932    0.0002712720063          26680418.         503884918.        9515905500.       0.0000386497      -0.0000459795        26928138.54707
 3.75     5623.413086     -0.00755374    0.0003077029833          20805616.         392282204.        7391291358.      -0.0006254198      -0.0006820523        20963972.44988
 3.85     7079.456055      0.01682808    0.0005455719913           6947378.         127849320.        2353970442.       0.0008011909       0.0005184218         6832401.76303
 3.95     8912.510742      0.00428905    0.0178344864601              6342.            118166.           2240994.       0.0175506980       0.0178455031            6314.91499
