name, input_RA, input_dec, first_flux, first_peak_flux, nvss_flux, gb6_flux, cat_ra, cat_dec, arcsec, uniq_id, matchflag_first, matchflag_nvss, first-nvss_arcsec
32374       2.5123520      -1.0186800      1.72000      1.29000     -99.0000     -99.0000       2.5124920      -1.0185000      0.82092631       18191      -1       0     -99.0000
33734       4.8661500      0.56665200      1.08000      1.37000      2.49400     -99.0000       4.8728130      0.56362100       26.352032       35279       1      -1      26.0950
34752       1.5941950    -0.073453000      3915.92      3136.79      3897.55     -99.0000       1.5942120    -0.073486000      0.13363712       11760      -1       1     0.544000
35034     0.057505000     -0.91300400     0.710000      1.04000     -99.0000     -99.0000     0.053938000     -0.90950600       17.985412         393      -1       0     -99.0000
37629      0.59363900    -0.078754000      3.91000      4.10000      3.81400     -99.0000      0.59370800    -0.078667000      0.39974592        4421      -1       1      12.9800
51944       2.6620030     -0.86218100      59.5800      43.9500      119.875     -99.0000       2.6617210     -0.86275000       2.2861701       19277      -1       1      5.46100
54088       4.1992930       1.2056340     0.870000     0.910000     -99.0000     -99.0000       4.1929960       1.2100280       27.642619       30516      -1       0     -99.0000
56486       4.4351300     -0.10070600     0.980000     0.990000     -99.0000     -99.0000       4.4350790     -0.10049200      0.79197545       32147      -1       0     -99.0000
66572      0.71968300    -0.058616000      1.59000      1.70000     -99.0000     -99.0000      0.71978700    -0.058611000      0.37483244        5336      -1       0     -99.0000
68411       2.8766670      0.96439300      156.070      149.070      167.021      140.000       2.8766830      0.96445300      0.22354812       20823      -1       1      1.12000
69091       1.3777890       1.0425920     0.960000      1.28000      4.44400     -99.0000       1.3720920       1.0454680       22.974427       10170       1      -1      15.6980
73692      0.54213600     -0.95859700      85.1300      74.7700      90.1000     -99.0000      0.55002100     -0.95653500       29.340567        4131       1      -1     0.648000
77219       1.7917240      0.89142000      1.51000      1.66000     -99.0000     -99.0000       1.7917130      0.89126700      0.55222169       13094      -1       0     -99.0000
78713      0.58798600      0.36371200      12.9800      12.2600      13.1260     -99.0000      0.58802900      0.36377800      0.28357856        4382      -1       1      2.16300
82616       1.5335120      -1.1168620      4.06000      2.91000      48.7080     -99.0000       1.5335210      -1.1170110      0.53737763       11340      -1       1      24.3550
84414       3.6164230       1.2258870      34.3300      32.7400      31.8610     -99.0000       3.6164130       1.2261220      0.84676561       26192      -1       1     0.313000
85167       4.6039870      0.25719300     0.920000     0.850000     -99.0000     -99.0000       4.6084540      0.25355600       20.737331       33346      -1       0     -99.0000
93336       3.2383870      0.61938500      1.63000      2.07000     -99.0000     -99.0000       3.2383290      0.61940600      0.22206486       23461      -1       0     -99.0000
101965       2.5997090       1.0109650      1.02000      1.07000     -99.0000     -99.0000       2.5955540       1.0103420       15.125208       18802      -1       0     -99.0000
106325       1.5419640      0.43328400      7.48000      6.86000      6.19800     -99.0000       1.5486130      0.43287800       23.980982       11452      -1       1      6.75500
109176       1.7401580      -1.0663230      22.8000      16.0900      45.0560     -99.0000       1.7402510      -1.0660690      0.97376506       12755       1      -1      3.97600
109511       1.2219100     -0.59196300      44.5100      43.7300      46.1840     -99.0000       1.2179080     -0.59655600       21.930960        9036      -1       1      1.23700
117411      0.41597200     -0.62042300     0.800000     0.940000     -99.0000     -99.0000      0.41939200     -0.62767500       28.864706        3166      -1       0     -99.0000
118616       4.1979480      0.66199500      9.25000      7.13000      11.9980     -99.0000       4.1976460      0.66204200       1.1002875       30549      -1       1      5.32700
125422       1.8238830     -0.46982700      12.2800      9.13000      13.9700     -99.0000       1.8234500     -0.46967800       1.6485091       13293      -1       1      3.13000
130405       3.6595190      -1.1306070      1.59000      1.41000     -99.0000     -99.0000       3.6594960      -1.1306420      0.15077082       26496      -1       0     -99.0000
132784      0.21485600      0.20071000      2.64000      2.74000      2.42900     -99.0000      0.21487100      0.20070600     0.055887029        1574      -1       1      4.06400
133895       3.9032840      0.63259400      1.92000      2.52000      3.00300     -99.0000       3.9031620      0.63259200      0.43925901       28397      -1       1      3.38100
138860       10.316820    0.0035660000      1.07000      1.04000     -99.0000     -99.0000       10.310075    0.0038140000       24.298408       75248      -1       0     -99.0000
140509       14.320832     -0.40922100      106.990      102.050      133.615     -99.0000       14.320863     -0.40922200      0.11165805      103954      -1       1     0.982000
142773       10.843203     -0.22881000      6.06000      6.21000      6.29400     -99.0000       10.843141     -0.22886700      0.30319182       79240      -1       1      5.80600
142808       13.512434      0.96077700      1.31000      1.27000     -99.0000     -99.0000       13.513621      0.95330600       27.232949       98261      -1       0     -99.0000
142916       10.119863     -0.63605800      38.4600      32.9900      38.9460     -99.0000       10.120004     -0.63612500      0.56199217       73838      -1       1     0.939000
150782       13.009996       1.0248090      22.9700      21.3800      24.1960     -99.0000       13.013571       1.0190670       24.350265       94716      -1       1      1.00600
165775       10.886296      0.41663400      118.050      114.760      122.153      95.0000       10.886292      0.41663600     0.016099689       79572      -1       1     0.480000
170184       10.169328      0.18922600      1.25000      1.57000      2.23800     -99.0000       10.169296      0.18917200      0.22596991       74204      -1       1      8.52400
178667       13.671658     0.019628000      3.08000      3.19000      3.21600     -99.0000       13.671629     0.019692000      0.25294964       99367      -1       1      8.09900
185590       11.535614     0.093672000      97.1900      86.4800      96.0130     -99.0000       11.535650     0.093756000      0.32900140       84377      -1       1     0.724000
187789       10.461058      0.12448000      1.06000     0.950000     -99.0000     -99.0000       10.460875      0.12441700      0.69674650       76392      -1       0     -99.0000
189445       14.772956      0.11435800      2434.03      2346.65      2508.83     -99.0000       14.772963      0.11435300     0.030968371      107101      -1       1     0.331000
193801       10.564725     -0.58208800      6.68000      7.02000      7.94800     -99.0000       10.570630     -0.57723800       27.509165       77268       1      -1      2.19800
194091       11.944940      0.27002900     -99.0000     -99.0000      2.58100     -99.0000       11.946870      0.27014900       6.9614171       87329       0      -1     -99.0000
194621       10.468964      0.50139900     0.550000      1.08000     -99.0000      37.0000       10.466529      0.49473300       25.548533       76438      -1       0     -99.0000
197071       13.106019      0.71419900     0.650000     0.920000     -99.0000     -99.0000       13.106004      0.71431400      0.41750689       95339      -1       0     -99.0000
