 0.07943282 0.07943282 6 6 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 0.12589255 6 7 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 0.19952624 6 8 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 0.31622776 6 9 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 0.5011872 6 10 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 0.7943282 6 11 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 1.2589254 6 12 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 1.9952624 6 13 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 3.1622777 6 14 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 5.0118723 6 15 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 7.943282 6 16 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 12.589254 6 17 0. 0. 0. 0. 2. 0. 0. 0.
 0.07943282 19.952621 6 18 0. 0. 0. 0. 2. 0. 0. 0.
 0.07943282 31.622776 6 19 -1. -1. 0. 1. 2. -1. -28.22834937083642 0.
 0.07943282 50.11873 6 20 -1. -1. 0. 1. 10. -1. -4.8456698741672835 0.
 0.07943282 79.432816 6 21 0. 0. 0. 0. 14. 0. 0. 0.
 0.07943282 125.89252 6 22 0. 0. 0. 0. 28. 0. 0. 0.
 0.12589255 0.07943282 7 6 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 0.12589255 7 7 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 0.19952624 7 8 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 0.31622776 7 9 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 0.5011872 7 10 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 0.7943282 7 11 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 1.2589254 7 12 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 1.9952624 7 13 0. 0. 2. 0. 4. 0. 0. 0.
 0.12589255 3.1622777 7 14 0. 0. 0. 0. 2. 0. 0. 0.
 0.12589255 5.0118723 7 15 0. 0. 0. 0. 2. 0. 0. 0.
 0.12589255 7.943282 7 16 0. 0. 0. 0. 6. 0. 0. 0.
 0.12589255 12.589254 7 17 0. 0. 0. 0. 10. 0. 0. 0.
 0.12589255 19.952621 7 18 0. 0. 0. 0. 8. 0. 0. 0.
 0.12589255 31.622776 7 19 -1. -1. 0. 1. 14. -1. -3.17547848154806 0.
 0.12589255 50.11873 7 20 -1. -1. 0. 4. 22. -1. -9.628490680304152 0.
 0.12589255 79.432816 7 21 -1. -1. 0. 3. 42. -1. -3.17547848154806 0.
 0.12589255 125.89252 7 22 -1. -1. 0. 1. 58. -1. -0.007874116235738526 0.
 0.19952624 0.07943282 8 6 0. 0. 0. 0. 0. 0. 0. 0.
 0.19952624 0.12589255 8 7 0. 0. 0. 0. 0. 0. 0. 0.
 0.19952624 0.19952624 8 8 0. 0. 0. 0. 0. 0. 0. 0.
 0.19952624 0.31622776 8 9 0. 0. 0. 0. 0. 0. 0. 0.
 0.19952624 0.5011872 8 10 0. 0. 0. 0. 2. 0. 0. 0.
 0.19952624 0.7943282 8 11 0. 0. 0. 0. 6. 0. 0. 0.
 0.19952624 1.2589254 8 12 0. 0. 0. 0. 4. 0. 0. 0.
 0.19952624 1.9952624 8 13 0. 0. 0. 0. 0. 0. 0. 0.
 0.19952624 3.1622777 8 14 0. 0. 0. 0. 6. 0. 0. 0.
 0.19952624 5.0118723 8 15 0. 0. 0. 0. 8. 0. 0. 0.
 0.19952624 7.943282 8 16 0. 0. 0. 0. 10. 0. 0. 0.
 0.19952624 12.589254 8 17 -1. -1. 0. 1. 18. -1. -2.24759437453738 0.
 0.19952624 19.952621 8 18 0. 0. 0. 0. 30. 0. 0. 0.
 0.19952624 31.622776 8 19 -1. -1. 0. 1. 40. -1. -0.46141746854182086 0.
 0.19952624 50.11873 8 20 -1. -1. 0. 1. 70. -1. 0.164904303690388 0.
 0.19952624 79.432816 8 21 -1. -1. 0. 3. 112. -1. -0.5658044305805225 0.
 0.19952624 125.89252 8 22 -1. -1. 0. 7. 168. -1. -1.435695780903035 0.
 0.31622776 0.07943282 9 6 0. 0. 0. 0. 0. 0. 0. 0.
 0.31622776 0.12589255 9 7 -1. -1. 0. 1. 0. -1. NaN 0.
 0.31622776 0.19952624 9 8 0. 0. 0. 0. 0. 0. 0. 0.
 0.31622776 0.31622776 9 9 0. 0. 0. 0. 0. 0. 0. 0.
 0.31622776 0.5011872 9 10 0. 0. 0. 0. 0. 0. 0. 0.
 0.31622776 0.7943282 9 11 0. 0. 0. 0. 6. 0. 0. 0.
 0.31622776 1.2589254 9 12 0. 0. 0. 0. 6. 0. 0. 0.
 0.31622776 1.9952624 9 13 0. 0. 0. 0. 4. 0. 0. 0.
 0.31622776 3.1622777 9 14 0. 0. 0. 0. 16. 0. 0. 0.
 0.31622776 5.0118723 9 15 0. 0. 0. 0. 22. 0. 0. 0.
 0.31622776 7.943282 9 16 -1. -1. 0. 1. 46. -1. -0.27079779873201826 0.
 0.31622776 12.589254 9 17 -1. -1. 0. 1. 52. -1. -0.12416728349370842 0.
 0.31622776 19.952621 9 18 -1. -1. 0. 1. 80. -1. 0.26929126572908957 0.
 0.31622776 31.622776 9 19 -1. -1. 0. 2. 130. -1. 0.10066617320503324 0.
 0.31622776 50.11873 9 20 -1. -1. 0. 3. 180. -1. 0.025721687638786017 0.
 0.31622776 79.432816 9 21 -1. -1. 0. 6. 292. -1. -0.2011650426371132 0.
 0.31622776 125.89252 9 22 -1. -1. 0. 18. 436. -1. -1.4133499480507137 0.
 0.5011872 0.07943282 10 6 0. 0. 0. 0. 2. 0. 0. 0.
 0.5011872 0.12589255 10 7 0. 0. 0. 0. 2. 0. 0. 0.
 0.5011872 0.19952624 10 8 0. 0. 0. 0. 2. 0. 0. 0.
 0.5011872 0.31622776 10 9 0. 0. 0. 0. 0. 0. 0. 0.
 0.5011872 0.5011872 10 10 0. 0. 0. 0. 0. 0. 0. 0.
 0.5011872 0.7943282 10 11 0. 0. 0. 0. 8. 0. 0. 0.
 0.5011872 1.2589254 10 12 0. 0. 2. 0. 16. 0. 0. 0.
 0.5011872 1.9952624 10 13 28.22834937083642 90.42663424466676 2. 2. 18. 8. 89.42663424466676 90.42663424466676
 0.5011872 3.1622777 10 14 -1. -1. 0. 2. 36. -1. -2.24759437453738 90.42663424466676
 0.5011872 5.0118723 10 15 -1. -1. 0. 1. 56. -1. -0.04386962038701503 90.42663424466676
 0.5011872 7.943282 10 16 -1. -1. 0. 3. 70. -1. -1.505287088928836 90.42663424466676
 0.5011872 12.589254 10 17 -1. -1. 0. 6. 146. -1. -1.4023300852742264 90.42663424466676
 0.5011872 19.952621 10 18 7.350956963096119 7.600844494377748 2. 7. 232. 8.46938775510204 6.600844494377748 98.02747873904451
 0.5011872 31.622776 10 19 -1. -1. 0. 8. 326. -1. -0.4345202145195788 98.02747873904451
 0.5011872 50.11873 10 20 -1. -1. 0. 14. 448. -1. -0.8267718356772762 98.02747873904451
 0.5011872 79.432816 10 21 -1. -1. 0. 23. 664. -1. -1.0248555287025232 98.02747873904451
 0.5011872 125.89252 10 22 -1. -1. 0. 39. 1076. -1. -1.1187836904509671 98.02747873904451
 0.7943282 0.07943282 11 6 0. 0. 0. 0. 0. 0. 0. 0.
 0.7943282 0.12589255 11 7 0. 0. 0. 0. 6. 0. 0. 0.
 0.7943282 0.19952624 11 8 0. 0. 0. 0. 6. 0. 0. 0.
 0.7943282 0.31622776 11 9 -1. -1. 0. 1. 2. -1. -28.22834937083642 0.
 0.7943282 0.5011872 11 10 -1. -1. 0. 1. 10. -1. -4.8456698741672835 0.
 0.7943282 0.7943282 11 11 -1. -1. 0. 2. 24. -1. -3.87139156180607 0.
 0.7943282 1.2589254 11 12 -1. -1. 0. 1. 26. -1. -1.2483345669874168 0.
 0.7943282 1.9952624 11 13 -1. -1. 0. 1. 50. -1. -0.16913397483345682 0.
 0.7943282 3.1622777 11 14 -1. -1. 0. 2. 98. -1. -0.19299385187087426 0.
 0.7943282 5.0118723 11 15 -1. -1. 0. 5. 132. -1. -1.2142688917300317 0.
 0.7943282 7.943282 11 16 -1. -1. 0. 6. 222. -1. -0.5799107768019687 0.
 0.7943282 12.589254 11 17 -1. -1. 0. 13. 302. -1. -1.5163479590786322 0.
 0.7943282 19.952621 11 18 -1. -1. 0. 11. 466. -1. -0.3798791548463545 0.
 0.7943282 31.622776 11 19 -1. -1. 0. 32. 666. -1. -1.8087302698701664 0.
 0.7943282 50.11873 11 20 0.5799107768019686 1.6411492578558076 2. 37. 1266. 0.8495252008765523 0.6411492578558076 1.6411492578558076
 0.7943282 79.432816 11 21 1.292419558496974 -1. 4. 51. 1708. 1.6266820453671664 1.2552072552396838 1.6411492578558076
 0.7943282 125.89252 11 22 -0.45367571269464635 -1. 2. 107. 2694. -0.5293912132063936 -0.687555290078562 1.6411492578558076
 1.2589254 0.07943282 12 6 0. 0. 0. 0. 2. 0. 0. 0.
 1.2589254 0.12589255 12 7 0. 0. 0. 0. 6. 0. 0. 0.
 1.2589254 0.19952624 12 8 0. 0. 0. 0. 12. 0. 0. 0.
 1.2589254 0.31622776 12 9 -1. -1. 0. 1. 20. -1. -1.9228349370836417 0.
 1.2589254 0.5011872 12 10 57.45669874167284 30.450622674925427 2. 1. 58. 115. 29.450622674925427 30.450622674925427
 1.2589254 0.7943282 12 11 -1. -1. 0. 1. 28. -1. -1.08773924077403 30.450622674925427
 1.2589254 1.2589254 12 12 -1. -1. 0. 1. 90. -1. 0.35048112509252405 30.450622674925427
 1.2589254 1.9952624 12 13 -1. -1. 0. 5. 144. -1. -1.0297464840858623 30.450622674925427
 1.2589254 3.1622777 12 14 -1. -1. 0. 6. 178. -1. -0.9704505193822306 30.450622674925427
 1.2589254 5.0118723 12 15 -1. -1. 0. 13. 290. -1. -1.6204727022129202 30.450622674925427
 1.2589254 7.943282 12 16 2.076668354824886 3.1281425241425724 2. 19. 530. 1.9362880886426592 2.1281425241425724 33.578765199068
 1.2589254 12.589254 12 17 1.0877392407740298 2.090434822569909 2. 28. 794. 1.0255102040816326 1.0904348225699092 35.66920002163791
 1.2589254 19.952621 12 18 3.6150025322373294 2.6027747304614426 6. 38. 1158. 3.811634349030471 3.5081380738156085 38.271974752099354
 1.2589254 31.622776 12 19 -1. -1. 0. 73. 1890. -1. -1.2578513270593215 38.271974752099354
 1.2589254 50.11873 12 20 -0.543307041080681 0.08304627322484182 2. 128. 3012. -0.63232421875 -0.9169537267751582 38.3550210253242
 1.2589254 79.432816 12 21 0.04386962038701497 -1. 6. 168. 4482. -0.047193877551020405 -0.047511590124719616 38.3550210253242
 1.2589254 125.89252 12 22 -0.4733630743993438 -1. 4. 222. 6786. -0.44923301680058436 -0.4088124805300142 38.3550210253242
 1.9952624 0.07943282 13 6 0. 0. 0. 0. 8. 0. 0. 0.
 1.9952624 0.12589255 13 7 -1. -1. 0. 1. 16. -1. -2.6535436713545524 0.
 1.9952624 0.19952624 13 8 -1. -1. 0. 1. 28. -1. -1.08773924077403 0.
 1.9952624 0.31622776 13 9 -1. -1. 0. 1. 52. -1. -0.12416728349370842 0.
 1.9952624 0.5011872 13 10 -1. -1. 0. 2. 70. -1. -0.670191392619224 0.
 1.9952624 0.7943282 13 11 10.691339748334567 17.394666523684602 2. 5. 92. 6.36 16.394666523684602 17.394666523684602
 1.9952624 1.2589254 13 12 -1. -1. 0. 5. 210. -1. -0.39182616051602004 17.394666523684602
 1.9952624 1.9952624 13 13 8.74278312361214 6.269976796972674 2. 6. 318. 16.666666666666668 5.269976796972674 23.664643320657277
 1.9952624 3.1622777 13 14 2.438629337745461 3.3907177729161653 2. 17. 514. 2.557093425605536 2.3907177729161653 27.055361093573442
 1.9952624 5.0118723 13 15 -1. -1. 0. 29. 804. -1. -1.108512765557851 27.055361093573442
 1.9952624 7.943282 13 16 -1. -1. 0. 39. 1286. -1. -0.7727925745919446 27.055361093573442
 1.9952624 12.589254 13 17 2.2933351403759343 1.7357307140599283 8. 71. 1824. 1.8946637571910334 2.4714614281198566 28.79109180763337
 1.9952624 19.952621 13 18 -0.017534474929868267 0.5899167533272434 4. 119. 3036. -0.1424334439658216 -0.16573172677350878 29.381008560960616
 1.9952624 31.622776 13 19 0.9594424159219945 0.79836617083914 12. 179. 4778. 0.7894572578883305 0.9555897464555558 30.179374731799758
 1.9952624 50.11873 13 20 -0.5450840564850363 0.30877002948874543 4. 257. 7424. -0.5503944041544914 -0.5633332366426758 30.488144761288503
 1.9952624 79.432816 13 21 -0.03906796589030951 -1. 12. 365. 11586. 0.04358791518108463 0.04322991909317275 30.488144761288503
 1.9952624 125.89252 13 22 0.4761792611533545 -1. 30. 594. 16604. 0.4117607046899976 0.45227735218962595 30.488144761288503
 3.1622777 0.07943282 14 6 -1. -1. 0. 1. 32. -1. -0.8267718356772762 0.
 3.1622777 0.12589255 14 7 -1. -1. 0. 2. 62. -1. -0.8856999594088013 0.
 3.1622777 0.19952624 14 8 -1. -1. 0. 4. 72. -1. -2.24759437453738 0.
 3.1622777 0.31622776 14 9 -1. -1. 0. 2. 130. -1. 0.10066617320503324 0.
 3.1622777 0.5011872 14 10 -1. -1. 0. 6. 212. -1. -0.6544348700473446 0.
 3.1622777 0.7943282 14 11 7.993338267949667 7.177889834932875 4. 13. 326. 6.715976331360947 9.151069153782048 7.177889834932875
 3.1622777 1.2589254 14 12 6.307087342709105 5.085663521779874 4. 16. 478. 6.46875 6.192214326167216 12.263553356712748
 3.1622777 1.9952624 14 13 5.047244697414431 3.831213823813241 6. 29. 740. 4.279429250891796 5.635856997504771 16.094767180525988
