 0.109578 13.767969 0.7678
 0.892123 15.464955 0.9007
 1.022706 14.331096 0.7917
 1.330825 14.739613 0.8582
 2.038313 15.495416 0.7566
 2.177955 14.685715 0.7394
 2.576147 14.560783 0.9011
 2.600918 15.558711 0.7285
 2.751318 13.803389 0.686
 3.417386 14.958556 0.8251
 3.56384 13.744795 0.8429
 3.809624 15.234399 0.8338
 5.458076 16.035759 0.8377
 5.81186 14.637854 0.7546
 5.959478 15.315294 0.7901
 6.140263 15.445723 0.7596
 6.590278 15.542223 0.8975
 56.870441 0.412417 0.7042
 57.455364 1.09668 0.8209
 57.825001 0.215603 0.6825
 110.75339 42.061897 0.681
 111.5725 38.580502 0.8087
 111.65927 39.084095 0.807
 112.13226 43.420357 0.7652
 112.23975 44.15926 0.846
 112.42231 41.638985 0.9193
 112.71795 42.275604 0.805
 113.07997 43.43145 0.6981
 113.10199 46.343433 0.884
 113.41497 29.435141 0.704
 113.47463 27.159653 0.7778
 113.51427 47.192188 0.8106
 113.52483 28.676392 0.824
 114.11284 27.734985 0.7475
 114.16905 29.435116 0.8521
 114.17764 30.825081 0.8264
 114.22519 30.449333 0.7239
 114.3024 30.610186 0.9177
 114.34242 24.181099 0.6881
 114.68705 28.031528 0.7205
 114.83141 30.720732 0.7905
 114.91532 48.128315 0.8829
 114.91755 27.548296 0.8269
 115.01306 45.435833 0.8393
 115.05962 47.379391 0.8241
 115.18623 28.456442 0.8597
 115.40588 31.710293 0.8748
 115.44672 30.545301 0.6976
 115.6519 23.522772 0.9143
 115.70394 49.521442 0.8992
 115.82347 29.886822 0.771
 115.82461 29.106256 0.706
 115.93166 20.392736 0.7025
 115.93739 23.477497 0.7764
 115.93817 30.570269 0.737
 115.9928 32.586819 0.9044
 116.00325 29.695032 0.8253
 116.0075 25.408087 0.6849
 116.13095 21.498941 0.7926
 116.14016 22.016487 0.711
 116.20162 48.483639 0.7655
 116.23624 26.157532 0.7347
 116.36726 19.331299 0.6873
 116.50381 30.523457 0.8188
 116.50727 25.943193 0.6817
 116.56965 19.286081 0.6869
 116.67451 29.317932 0.8036
 116.7465 17.699764 0.9072
 116.82758 18.568163 0.7839
 116.84163 25.412899 0.7147
 116.96549 44.031658 0.8224
 116.96743 16.632683 0.8382
 116.98292 48.27702 0.8781
 116.98749 45.757694 0.7255
 117.21581 23.938534 0.8291
 117.26646 47.115379 0.7697
 117.29341 21.400339 0.807
 117.31373 34.649818 0.8721
 117.37891 50.983276 0.9095
 117.62981 16.725365 0.6939
 117.69883 45.752071 0.905
 117.75315 15.164996 0.7068
 117.80128 29.327322 0.9149
 117.8366 18.743011 0.8146
 117.86722 48.041233 0.7392
 117.87676 17.259521 0.8593
 117.88657 53.046295 0.8483
 117.95192 50.286636 0.7921
 117.95376 26.808205 0.7364
 118.00222 51.250767 0.7213
 118.01613 31.223043 0.8978
 118.02808 24.855225 0.8186
 118.12145 51.862091 0.8884
 118.30919 50.949234 0.6892
 118.31319 28.784662 0.6977
 118.3278 26.679241 0.7194
 118.39093 30.257219 0.7425
 118.40504 19.993776 0.8109
 118.42287 28.615767 0.7942
 118.54861 22.542894 0.8538
 118.57015 48.450993 0.8874
 118.7036 30.565313 0.7955
 118.70853 18.831331 0.8146
 118.81076 23.102011 0.8551
 118.82274 15.375428 0.8001
 118.97373 48.734013 0.882
 119.14185 27.813196 0.7531
 119.14436 36.370918 0.886
 119.24679 54.11945 0.9179
 119.28898 21.621712 0.8101
 119.31568 34.906776 0.8353
 119.353 26.103952 0.759
 119.39179 28.184862 0.7508
 119.40334 34.891182 0.7484
 119.49632 35.965309 0.7104
 119.52848 49.199947 0.8826
 119.6656 51.82048 0.686
 119.71468 22.082722 0.8171
 119.72446 48.678623 0.745
 119.84779 20.178585 0.6906
 119.93548 18.117838 0.8677
 120.04162 16.919292 0.7077
 120.07308 37.049877 0.8138
 120.20413 21.744967 0.7713
 120.20554 17.708714 0.8605
 120.24739 21.021988 0.8644
 120.28 23.76189 0.8885
 120.29452 17.564531 0.766
 120.33343 54.830841 0.8715
 120.354 27.7943 0.7341
 120.40883 31.04068 0.8342
 120.46253 21.024483 0.7019
 120.59547 34.887253 0.7683
 120.73776 49.154839 0.8133
 120.95169 49.51963 0.6815
 120.96355 16.859835 0.7628
 121.10441 30.718067 0.8805
 121.10873 22.525333 0.7584
 121.25162 25.274578 0.6866
 121.33149 38.008961 0.849
 121.33497 22.509422 0.7625
 121.35464 27.72271 0.8932
 121.35613 51.669411 0.7212
 121.50751 27.852287 0.7789
 121.64846 52.720779 0.7962
 121.69353 55.352905 0.6891
 121.88282 5.447516 0.7169
 121.90103 53.455647 0.8499
 121.98877 6.67756 0.7232
 122.00621 27.590645 0.8028
 122.06964 33.30827 0.7668
 122.07594 32.055866 0.8461
 122.09861 26.76895 0.7189
 122.18385 38.848175 0.7647
 122.21904 21.788719 0.7518
 122.54578 20.239202 0.7298
 122.56033 28.060308 0.821
 122.57254 33.795994 0.8942
 122.6044 5.420966 0.8079
 122.62557 32.418045 0.7279
 122.62637 28.223879 0.8875
 122.76352 22.209358 0.8244
 122.8122 18.453512 0.6846
 122.91844 17.692377 0.727
 122.98662 35.701393 0.6946
 123.02678 25.222033 0.809
 123.10053 3.855226 0.8462
 123.13689 2.986914 0.7414
 123.22524 18.940983 0.8744
 123.23331 39.903416 0.825
 123.30461 54.279724 0.7797
 123.34308 18.835497 0.7925
 123.34547 34.632942 0.774
 123.44579 23.609282 0.7727
 123.47127 20.964239 0.9033
 123.47385 26.215691 0.6825
 123.48876 7.524228 0.8957
 123.53842 32.625549 0.8439
 123.54803 36.529888 0.8061
 123.5642 3.015006 0.9025
 123.5756 6.929164 0.7352
 123.58415 38.568993 0.7459
 123.64709 33.76741 0.7916
 123.6593 52.192375 0.8381
 123.71709 32.9142 0.8155
 123.72105 31.046595 0.8093
 123.81161 7.529686 0.8447
 123.83607 27.604725 0.9081
 124.05482 25.28368 0.836
 124.05832 32.361958 0.8359
 124.07388 29.611029 0.7683
 124.12395 53.686565 0.6957
 124.13384 40.801369 0.7016
 124.1586 26.347319 0.7839
 124.2774 26.192266 0.7746
 124.28289 33.136864 0.7599
 124.28905 28.396801 0.8422
 124.35076 29.427448 0.7413
 124.38067 7.432005 0.8351
 124.39857 53.235081 0.8031
 124.40796 30.634237 0.7024
 124.41721 23.458754 0.8907
 124.42095 55.625931 0.8806
 124.56063 54.195354 0.7174
 124.6763 22.390917 0.9015
 124.68833 31.078375 0.8874
 124.69044 37.400921 0.7576
 124.69648 32.772755 0.906
 124.7053 54.325493 0.7966
 124.76903 3.915459 0.8858
 124.86991 26.145113 0.7715
 124.87286 29.643253 0.7568
 124.93877 33.744667 0.8711
 124.96424 36.830791 0.7364
 124.99857 55.354469 0.7369
 125.02786 7.409525 0.805
 125.0766 22.23761 0.8271
 125.17431 21.852268 0.739
 125.24813 22.501045 0.8115
 125.36328 26.084703 0.8434
 125.36623 23.042597 0.8575
 125.48821 6.746353 0.7209
 125.53088 53.000244 0.8799
 125.57807 27.337801 0.7029
 125.58124 34.012486 0.7254
 125.62664 21.39164 0.8149
 125.73442 20.085964 0.8859
 125.73981 40.697159 0.8648
 125.91739 7.800467 0.8439
 125.91855 28.88242 0.6898
 125.91891 8.150473 0.775
 125.94154 41.067802 0.7945
 125.97043 20.616867 0.8931
 125.99582 36.960987 0.8637
 126.02994 27.043961 0.7474
 126.06216 21.001724 0.7738
 126.07876 22.443027 0.7409
 126.13139 31.3389 0.7656
 126.13851 7.069636 0.7672
 126.34421 23.13929 0.8491
 126.38373 25.849005 0.726
 126.41155 55.39732 0.8312
 126.43724 3.899075 0.7609
 126.51945 42.909962 0.7096
 126.55763 55.579666 0.8084
 126.63239 35.095333 0.6934
 126.69233 22.928699 0.8124
 126.82236 30.881556 0.845
 126.89697 54.104908 0.7834
 126.9443 22.799561 0.735
 127.0285 39.594521 0.7614
 127.20229 43.739452 0.7305
 127.25946 27.005592 0.8885
 127.28097 33.502316 0.8591
 127.38516 42.288574 0.8371
 127.5015 34.544117 0.739
 127.50614 19.946186 0.7784
 127.54237 34.888969 0.7462
 127.58788 22.679081 0.7713
 127.62332 27.140781 0.828
 127.64368 7.277473 0.8394
 127.71849 30.173649 0.8588
 127.79171 37.702656 0.9187
 127.83065 24.209351 0.7349
 127.93991 4.025629 0.8458
 127.94402 41.426125 0.8788
 128.03439 40.647736 0.8654
 128.11871 56.542847 0.6833
 128.15059 24.0361 0.7506
 128.15887 31.610483 0.8926
 128.18527 38.445927 0.7884
 128.19092 21.812441 0.692
 128.21123 28.221193 0.8257
 128.21436 3.852618 0.8768
 128.28441 40.87582 0.736
 128.29314 21.0228 0.7851
 128.30263 25.083271 0.8762
 128.31058 27.80648 0.777
 128.34833 22.083572 0.895
 128.40762 7.337542 0.6965
 128.42868 24.958019 0.8314
 128.52568 24.816261 0.8593
 128.52696 43.061745 0.7032
 128.52916 30.630419 0.7322
 128.5419 22.111486 0.7038
 128.55464 40.535652 0.8487
 128.57962 29.069681 0.8921
 128.59218 7.687011 0.7371
 128.6461 22.244007 0.9075
 128.65875 39.944988 0.7933
 128.68404 26.611538 0.8914
 128.73276 37.030464 0.9196
 128.74266 24.779821 0.8778
 128.84488 42.716213 0.8062
 128.89009 7.302628 0.8626
 128.91998 35.001701 0.8675
 128.99725 34.487553 0.907
 128.99884 29.841383 0.6875
 129.11165 42.061527 0.8746
 129.17802 25.134447 0.7804
 129.23172 40.604542 0.7854
 129.23993 21.704205 0.7459
 129.24474 31.740177 0.8804
 129.26765 23.72468 0.8093
 129.29695 5.529072 0.7612
 129.30968 28.62044 0.6868
 129.3412 28.462395 0.769
 129.34334 4.449898 0.6986
 129.36835 33.39632 0.7032
 129.37178 43.248169 0.8679
 129.43202 27.572021 0.6959
 129.46507 36.325886 0.683
 129.53398 42.544899 0.76
 129.58446 23.150833 0.7026
 129.60938 25.503012 0.8249
 129.64055 30.724308 0.8677
 129.72803 56.201935 0.8315
 129.74765 25.972683 0.8227
 129.75238 31.979679 0.754
 129.75282 37.150398 0.7541
 129.84294 37.621429 0.9034
 129.95688 9.417291 0.6851
 130.03358 21.31061 0.8324
 130.11835 44.336349 0.7557
 130.14757 41.446011 0.8659
 130.23933 41.236835 0.8734
 130.24435 41.422386 0.6931
 130.25287 34.4482 0.7202
 130.25708 42.96846 0.888
 130.37439 34.876663 0.6811
 130.42362 40.877136 0.7656
 130.43355 30.715488 0.8507
 130.47092 44.53252 0.6964
 130.47575 7.08925 0.7766
 130.49507 31.776407 0.8847
 130.5316 28.323996 0.7711
 130.53819 31.315491 0.8063
 130.5917 4.766247 0.6978
 130.71088 40.511654 0.8907
 130.93167 30.192371 0.8846
 130.98994 7.080674 0.7189
 131.11383 46.904083 0.8602
 131.12186 22.177902 0.7236
 131.17296 8.516655 0.7043
 131.17357 32.566021 0.7293
 131.17934 45.808701 0.8757
 131.22305 26.419456 0.6828
 131.29797 6.720884 0.8375
 131.44142 26.50794 0.8415
 131.66045 22.96496 0.8376
 131.94766 9.890596 0.7306
 131.9518 31.953751 0.7351
 131.97023 28.012577 0.714
 132.03485 8.535602 0.7129
 132.07472 37.276588 0.7988
 132.10033 25.23468 0.879
 132.11241 24.27537 0.8122
 132.23357 23.415829 0.9022
 132.2457 9.165392 0.7414
 132.24866 42.56427 0.7101
 132.34824 37.06081 0.8001
 132.39981 8.172314 0.8622
 132.47781 8.502953 0.7726
 132.49791 43.27964 0.6926
 132.57059 30.479599 0.6937
 132.57393 25.593567 0.8952
 132.69122 34.06942 0.8858
 132.69211 39.52882 0.6807
 132.7036 8.708333 0.8499
 132.76393 7.31471 0.8257
 132.77071 33.553875 0.7717
 132.79671 8.198 0.8702
 132.84323 47.380283 0.8942
 132.87781 4.70593 0.9154
 132.8784 25.740932 0.6961
 132.94373 29.481022 0.8262
 132.99861 25.277603 0.8117
 133.02318 6.45854 0.7381
 133.06056 34.123688 0.851
 133.06755 45.092701 0.7187
 133.19022 29.280939 0.7958
 133.20351 22.531616 0.7963
 133.22725 26.811012 0.7091
 133.2968 29.243671 0.9053
 133.3243 28.230536 0.9199
 133.36516 47.665176 0.762
