      0.38130567       0.03908177       0.17644482       0.01929033       0.15736793       0.88882672       2.34801113      -0.35411213      -2.92116067       5.31059568       7.18675095       4.69693126      32.05763980
      0.03908161       2.12954460      -0.04452732      -0.64336523      -0.65380470       0.59527168       1.82222850       1.56296683      -5.79487971      -7.27463830      -3.57265690      -7.68871157     -31.36193390
      0.17644483      -0.04452717       0.26184959      -0.10211786       0.15739881       0.49194870       1.94095808       0.79224120      -1.55437366       3.98392109       8.42262649       1.88976651      25.84653971
      0.01929042      -0.64336531      -0.10211777       1.14913684       0.80155992      -1.05482190      -1.51620114      -2.00096416       4.27061606       6.91396070     -11.28993557       8.89185729      11.70982732
      0.15736818      -0.65380492       0.15739904       0.80155996       3.18247902      -0.52161377      -0.55616290      -4.52466672      13.18513918      18.61035718      -6.81875446      -4.49808702      33.99724313
      0.88882663       0.59527218       0.49194856      -1.05482210      -0.52161447       5.82163393       7.68692447      -1.96205488     -10.30972816       5.04645623      43.66769461       0.73983842      84.01130340
      2.34801071       1.82223030       1.94095765      -1.51620203      -0.55616513       7.68692438      27.87727982       3.76348674     -31.38782963      26.24881615      86.24348750       3.44052075     236.83743930
     -0.35411238       1.56296755       0.79224075      -2.00096437      -4.52466726      -1.96205499       3.76348384      38.04732351     -41.38102887     -25.87094656      45.89211421      26.48289341     -16.98125284
     -2.92115901      -5.79488230      -1.55437183       4.27061687      13.18514172     -10.30972467     -31.38781740     -41.38102606     152.26874942      42.73312776    -127.42837117    -116.03034631    -124.04652807
      5.31059730      -7.27463597       3.98392247       6.91395804      18.61034992       5.04646366      26.24884075     -25.87093405      42.73306683     283.23769269      54.54549034     172.49761543     839.80327239
      7.18675060      -3.57264900       8.42262523     -11.28993936      -6.81876570      43.66769857      86.24349692      45.89212722    -127.42844391      54.54539809     744.74731067      75.79200856    1088.13276686
      4.69693238      -7.68870979       1.88976700       8.89185542      -4.49809296       0.73984294       3.44053697      26.48289372    -116.03038850     172.49760490      75.79203774     618.08754943     709.39229345
     32.05764299     -31.36191230      25.84654169      11.70981269      33.99720131      84.01132647     236.83752865     -16.98118462    -124.04683654     839.80309455    1088.13300592     709.39225338    5021.79314257
