    147.59793464 100.0       0.05000000       0.14999999
    115.17648946 100.0       0.05000000       0.16000000
     98.11448506 100.0       0.05000000       0.17000000
     94.03832579 100.0       0.05000000       0.17999999
    100.87647898 100.0       0.05000000       0.19000000
    116.82366707 100.0       0.05000000       0.19999999
    140.30925722 100.0       0.05000000       0.20999999
    169.96904724 100.0       0.05000000       0.22000000
    204.62051286 100.0       0.05000000       0.22999999
    243.24101796 100.0       0.05000000       0.23999999
    284.94809607 100.0       0.05000000       0.25000000
    328.98249263 100.0       0.05000000       0.25999999
    374.69315252 100.0       0.05000000       0.26999998
    421.52371478 100.0       0.05000000       0.28000000
    469.00032646 100.0       0.05000000       0.28999999
   5669.87943631 100.0       0.10000000       0.00000000
   4835.47659401 100.0       0.10000000       0.01000000
   4105.92723650 100.0       0.10000000       0.02000000
   3469.71821088 100.0       0.10000000       0.03000000
   2916.53714993 100.0       0.10000000       0.04000000
   2437.14807817 100.0       0.10000000       0.05000000
   2023.28184566 100.0       0.10000000       0.06000000
   1667.53937718 100.0       0.10000000       0.07000000
   1363.30088055 100.0       0.10000000       0.08000000
   1104.64670367 100.0       0.10000000       0.09000000
    886.28557059 100.0       0.10000000       0.09999999
    703.48995205 100.0       0.10000000       0.11000000
    552.03896091 100.0       0.10000000       0.12000000
    428.16460809 100.0       0.10000000       0.13000000
    328.50638685 100.0       0.10000000       0.14000000
    250.06843074 100.0       0.10000000       0.14999999
    190.18191968 100.0       0.10000000       0.16000000
    146.47127945 100.0       0.10000000       0.17000000
    116.82336221 100.0       0.10000000       0.17999999
     99.36002066 100.0       0.10000000       0.19000000
     92.41376994 100.0       0.10000000       0.19999999
     94.50540757 100.0       0.10000000       0.20999999
    104.32431732 100.0       0.10000000       0.22000000
    120.71051892 100.0       0.10000000       0.22999999
    142.63879845 100.0       0.10000000       0.23999999
    169.20431502 100.0       0.10000000       0.25000000
    199.60950964 100.0       0.10000000       0.25999999
    233.15301056 100.0       0.10000000       0.26999998
    269.21890679 100.0       0.10000000       0.28000000
    307.26739393 100.0       0.10000000       0.28999999
   5669.87943631 100.0       0.15000001       0.00000000
   4896.68752393 100.0       0.15000001       0.01000000
   4213.42292120 100.0       0.15000001       0.02000000
   3610.94148893 100.0       0.15000001       0.03000000
   3080.98378839 100.0       0.15000001       0.04000000
   2616.08905512 100.0       0.15000001       0.05000000
   2209.51933520 100.0       0.15000001       0.06000000
   1855.19282750 100.0       0.15000001       0.07000000
   1547.62003518 100.0       0.15000001       0.08000000
   1281.84945153 100.0       0.15000001       0.09000000
   1053.41450402 100.0       0.15000001       0.09999999
    858.28900099 100.0       0.15000001       0.11000000
    692.84483950 100.0       0.15000001       0.12000000
    553.81354982 100.0       0.15000001       0.13000000
    438.25228062 100.0       0.15000001       0.14000000
    343.51323322 100.0       0.15000001       0.14999999
    267.21412501 100.0       0.15000001       0.16000000
    207.21384060 100.0       0.15000001       0.17000000
    161.58883775 100.0       0.15000001       0.17999999
    128.61174756 100.0       0.15000001       0.19000000
    106.73313382 100.0       0.15000001       0.19999999
     94.56363202 100.0       0.15000001       0.20999999
     90.85880303 100.0       0.15000001       0.22000000
     94.50475265 100.0       0.15000001       0.22999999
    104.50553273 100.0       0.15000001       0.23999999
    119.97142404 100.0       0.15000001       0.25000000
    140.10861659 100.0       0.15000001       0.25999999
    164.20966716 100.0       0.15000001       0.26999998
    191.64503267 100.0       0.15000001       0.28000000
    221.85501510 100.0       0.15000001       0.28999999
   5669.87943631 100.0       0.20000000       0.00000000
   4940.50861723 100.0       0.20000000       0.01000000
   4291.09527468 100.0       0.20000000       0.02000000
   3713.97382798 100.0       0.20000000       0.03000000
   3202.17745521 100.0       0.20000000       0.04000000
   2749.37461406 100.0       0.20000000       0.05000000
   2349.81243654 100.0       0.20000000       0.06000000
   1998.26540467 100.0       0.20000000       0.07000000
   1689.98930930 100.0       0.20000000       0.08000000
   1420.67639964 100.0       0.20000000       0.09000000
   1186.41717597 100.0       0.20000000       0.09999999
    983.66494979 100.0       0.20000000       0.11000000
    809.20303198 100.0       0.20000000       0.12000000
    660.11483535 100.0       0.20000000       0.13000000
    533.75724208 100.0       0.20000000       0.14000000
    427.73606475 100.0       0.20000000       0.14999999
    339.88275685 100.0       0.20000000       0.16000000
    268.23502917 100.0       0.20000000       0.17000000
    211.01759011 100.0       0.20000000       0.17999999
    166.62505510 100.0       0.20000000       0.19000000
    133.60702764 100.0       0.20000000       0.19999999
    110.65332066 100.0       0.20000000       0.20999999
     96.58168119 100.0       0.20000000       0.22000000
     90.32576328 100.0       0.20000000       0.22999999
     90.92453810 100.0       0.20000000       0.23999999
     97.51265580 100.0       0.20000000       0.25000000
    109.31150042 100.0       0.20000000       0.25999999
    125.62123184 100.0       0.20000000       0.26999998
    145.81353154 100.0       0.20000000       0.28000000
    169.32461180 100.0       0.20000000       0.28999999
   5669.87943631 100.0       0.25000000       0.00000000
   4974.72352587 100.0       0.25000000       0.01000000
   4352.15548920 100.0       0.25000000       0.02000000
   3795.54527706 100.0       0.25000000       0.03000000
   3298.83763721 100.0       0.25000000       0.04000000
   2856.50270458 100.0       0.25000000       0.05000000
   2463.49450115 100.0       0.25000000       0.06000000
   2115.20656811 100.0       0.25000000       0.07000000
   1807.43607748 100.0       0.25000000       0.08000000
   1536.34870857 100.0       0.25000000       0.09000000
   1298.44891963 100.0       0.25000000       0.09999999
   1090.54808181 100.0       0.25000000       0.11000000
    909.74155380 100.0       0.25000000       0.12000000
    753.38139924 100.0       0.25000000       0.13000000
    619.05662974 100.0       0.25000000       0.14000000
    504.57138295 100.0       0.25000000       0.14999999
    407.92723963 100.0       0.25000000       0.16000000
    327.30565791 100.0       0.25000000       0.17000000
    261.05341186 100.0       0.25000000       0.17999999
    207.66685844 100.0       0.25000000       0.19000000
    165.78029657 100.0       0.25000000       0.19999999
    134.15323525 100.0       0.25000000       0.20999999
    111.65987464 100.0       0.25000000       0.22000000
     97.27895095 100.0       0.25000000       0.22999999
     90.08459756 100.0       0.25000000       0.23999999
     89.23806786 100.0       0.25000000       0.25000000
     93.98004737 100.0       0.25000000       0.25999999
    103.62365800 100.0       0.25000000       0.26999998
    117.54811983 100.0       0.25000000       0.28000000
    135.19274664 100.0       0.25000000       0.28999999
   5669.87943631 100.0       0.30000001       0.00000000
   5002.82581553 100.0       0.30000001       0.01000000
   4402.57874174 100.0       0.30000001       0.02000000
   3863.28373946 100.0       0.30000001       0.03000000
   3379.57235335 100.0       0.30000001       0.04000000
   2946.52605684 100.0       0.30000001       0.05000000
   2559.63516441 100.0       0.30000001       0.06000000
   2214.77000798 100.0       0.30000001       0.07000000
   1908.14697138 100.0       0.30000001       0.08000000
   1636.30104972 100.0       0.30000001       0.09000000
   1396.05950132 100.0       0.30000001       0.09999999
   1184.51812914 100.0       0.30000001       0.11000000
    999.01983951 100.0       0.30000001       0.12000000
    837.13313489 100.0       0.30000001       0.13000000
    696.63451172 100.0       0.30000001       0.14000000
    575.49084033 100.0       0.30000001       0.14999999
    471.84378946 100.0       0.30000001       0.16000000
    383.99567745 100.0       0.30000001       0.17000000
    310.39565794 100.0       0.30000001       0.17999999
    249.62765400 100.0       0.30000001       0.19000000
    200.39993641 100.0       0.30000001       0.19999999
    161.53354361 100.0       0.30000001       0.20999999
    131.95388762 100.0       0.30000001       0.22000000
    110.68165544 100.0       0.30000001       0.22999999
     96.82473109 100.0       0.30000001       0.23999999
     89.57112255 100.0       0.30000001       0.25000000
     88.18206241 100.0       0.30000001       0.25999999
     91.98590795 100.0       0.30000001       0.26999998
    100.37252564 100.0       0.30000001       0.28000000
    112.78790621 100.0       0.30000001       0.28999999
   5669.87943631 100.0       0.34999999       0.00000000
   5026.68853943 100.0       0.34999999       0.01000000
   4445.58743814 100.0       0.34999999       0.02000000
   3921.32909949 100.0       0.34999999       0.03000000
   3449.08746040 100.0       0.34999999       0.04000000
   3024.42571420 100.0       0.34999999       0.05000000
   2643.26424255 100.0       0.34999999       0.06000000
   2301.85399625 100.0       0.34999999       0.07000000
   1996.74795780 100.0       0.34999999       0.08000000
   1724.78008944 100.0       0.34999999       0.09000000
   1483.04177104 100.0       0.34999999       0.09999999
   1268.86072019 100.0       0.34999999       0.11000000
   1079.78453945 100.0       0.34999999       0.12000000
    913.56095921 100.0       0.34999999       0.13000000
    768.12319358 100.0       0.34999999       0.14000000
    641.57550400 100.0       0.34999999       0.14999999
    532.17802897 100.0       0.34999999       0.16000000
    438.33650080 100.0       0.34999999       0.17000000
    358.58894896 100.0       0.34999999       0.17999999
    291.59586435 100.0       0.34999999       0.19000000
    236.13043077 100.0       0.34999999       0.19999999
    191.06913382 100.0       0.34999999       0.20999999
    155.38392072 100.0       0.34999999       0.22000000
    128.13421216 100.0       0.34999999       0.22999999
    108.45992933 100.0       0.34999999       0.23999999
     95.57499758 100.0       0.34999999       0.25000000
     88.76143146 100.0       0.34999999       0.25999999
     87.36372300 100.0       0.34999999       0.26999998
     90.78381261 100.0       0.34999999       0.28000000
     98.47636685 100.0       0.34999999       0.28999999
   5669.87943631 100.0       0.40000001       0.00000000
   5047.43670124 100.0       0.40000001       0.01000000
   4483.12495848 100.0       0.40000001       0.02000000
   3972.18949907 100.0       0.40000001       0.03000000
   3510.24607045 100.0       0.40000001       0.04000000
   3093.25253842 100.0       0.40000001       0.05000000
   2717.48073731 100.0       0.40000001       0.06000000
   2379.49486246 100.0       0.40000001       0.07000000
   2076.12838491 100.0       0.40000001       0.08000000
   1804.46346698 100.0       0.40000001       0.09000000
   1561.81163443 100.0       0.40000001       0.09999999
   1345.69652376 100.0       0.40000001       0.11000000
   1153.83764104 100.0       0.40000001       0.12000000
    984.13583437 100.0       0.40000001       0.13000000
    834.65818328 100.0       0.40000001       0.14000000
    703.62655108 100.0       0.40000001       0.14999999
    589.40438560 100.0       0.40000001       0.16000000
    490.48704912 100.0       0.40000001       0.17000000
    405.49119865 100.0       0.40000001       0.17999999
    333.14464610 100.0       0.40000001       0.19000000
    272.27890403 100.0       0.40000001       0.19999999
    221.82052420 100.0       0.40000001       0.20999999
    180.78396390 100.0       0.40000001       0.22000000
    148.26457468 100.0       0.40000001       0.22999999
    123.43237883 100.0       0.40000001       0.23999999
    105.52624376 100.0       0.40000001       0.25000000
     93.84856471 100.0       0.40000001       0.25999999
     87.76014997 100.0       0.40000001       0.26999998
     86.67574836 100.0       0.40000001       0.28000000
     90.05978797 100.0       0.40000001       0.28999999
   5669.87943631 100.0       0.45000002       0.00000000
   5065.79681008 100.0       0.45000002       0.01000000
   4516.45279175 100.0       0.45000002       0.02000000
   4017.50174066 100.0       0.45000002       0.03000000
   3564.92717718 100.0       0.45000002       0.04000000
   3155.01604157 100.0       0.45000002       0.05000000
   2784.33595300 100.0       0.45000002       0.06000000
   2449.71594780 100.0       0.45000002       0.07000000
   2148.22578446 100.0       0.45000002       0.08000000
   1877.15885891 100.0       0.45000002       0.09000000
   1634.01421633 100.0       0.45000002       0.09999999
   1416.48325665 100.0       0.45000002       0.11000000
   1222.43464035 100.0       0.45000002       0.12000000
   1049.90019496 100.0       0.45000002       0.13000000
    897.06432710 100.0       0.45000002       0.14000000
    762.25168311 100.0       0.45000002       0.14999999
    643.91634658 100.0       0.45000002       0.16000000
    540.63289478 100.0       0.45000002       0.17000000
    451.08776931 100.0       0.45000002       0.17999999
    374.06936526 100.0       0.45000002       0.19000000
    308.46195850 100.0       0.45000002       0.19999999
    253.23757139 100.0       0.45000002       0.20999999
    207.44958666 100.0       0.45000002       0.22000000
    170.22693772 100.0       0.45000002       0.22999999
    140.76781103 100.0       0.45000002       0.23999999
    118.33498144 100.0       0.45000002       0.25000000
    102.25055926 100.0       0.45000002       0.25999999
     91.89156619 100.0       0.45000002       0.26999998
     86.68578123 100.0       0.45000002       0.28000000
     86.10794748 100.0       0.45000002       0.28999999
   5669.87943631 100.0       0.50000000       0.00000000
   5082.26846824 100.0       0.50000000       0.01000000
   4546.44008944 100.0       0.50000000       0.02000000
   4058.39569938 100.0       0.50000000       0.03000000
   3614.43099721 100.0       0.50000000       0.04000000
   3211.11395730 100.0       0.50000000       0.05000000
   2845.26389077 100.0       0.50000000       0.06000000
   2513.93702886 100.0       0.50000000       0.07000000
   2214.40683283 100.0       0.50000000       0.08000000
   1944.14849644 100.0       0.50000000       0.09000000
   1700.82461992 100.0       0.50000000       0.09999999
   1482.27172714 100.0       0.50000000       0.11000000
   1286.48922150 100.0       0.50000000       0.12000000
   1111.62400659 100.0       0.50000000       0.13000000
    955.96350177 100.0       0.50000000       0.14000000
    817.92298684 100.0       0.50000000       0.14999999
    696.03757614 100.0       0.50000000       0.16000000
    588.95303042 100.0       0.50000000       0.17000000
    495.41795735 100.0       0.50000000       0.17999999
    414.27603609 100.0       0.50000000       0.19000000
    344.45921859 100.0       0.50000000       0.19999999
    284.98115145 100.0       0.50000000       0.20999999
    234.93155044 100.0       0.50000000       0.22000000
    193.47037810 100.0       0.50000000       0.22999999
    159.82246426 100.0       0.50000000       0.23999999
    133.27314178 100.0       0.50000000       0.25000000
    113.16365931 100.0       0.50000000       0.25999999
     98.88688226 100.0       0.50000000       0.26999998
     89.88364720 100.0       0.50000000       0.28000000
     85.63926836 100.0       0.50000000       0.28999999
   5669.87943631 100.0       0.55000001       0.00000000
   5097.20673146 100.0       0.55000001       0.01000000
   4573.70868282 100.0       0.55000001       0.02000000
   4095.68420964 100.0       0.55000001       0.03000000
   3659.69775180 100.0       0.55000001       0.04000000
   3262.55882619 100.0       0.55000001       0.05000000
   2901.30716616 100.0       0.55000001       0.06000000
   2573.19584149 100.0       0.55000001       0.07000000
   2275.67497365 100.0       0.55000001       0.08000000
   2006.37973398 100.0       0.55000001       0.09000000
   1763.11608119 100.0       0.55000001       0.09999999
   1543.84886306 100.0       0.55000001       0.11000000
   1346.69148418 100.0       0.55000001       0.12000000
   1169.89481682 100.0       0.55000001       0.13000000
   1011.83673012 100.0       0.55000001       0.14000000
    871.01469320 100.0       0.55000001       0.14999999
    746.03560403 100.0       0.55000001       0.16000000
    635.60997913 100.0       0.55000001       0.17000000
    538.54311740 100.0       0.55000001       0.17999999
    453.72830608 100.0       0.55000001       0.19000000
    380.14142291 100.0       0.55000001       0.19999999
    316.83493038 100.0       0.55000001       0.20999999
    262.93171391 100.0       0.55000001       0.22000000
    217.62102661 100.0       0.55000001       0.22999999
    180.15262646 100.0       0.55000001       0.23999999
    149.83347222 100.0       0.55000001       0.25000000
    126.02308903 100.0       0.55000001       0.25999999
    108.12984168 100.0       0.55000001       0.26999998
     95.60742437 100.0       0.55000001       0.28000000
     87.95181420 100.0       0.55000001       0.28999999
   5669.87943631 100.0       0.60000002       0.00000000
   5110.87646566 100.0       0.60000002       0.01000000
   4598.72171017 100.0       0.60000002       0.02000000
   4129.97272847 100.0       0.60000002       0.03000000
   3701.42806577 100.0       0.60000002       0.04000000
   3310.11054310 100.0       0.60000002       0.05000000
   2953.25056311 100.0       0.60000002       0.06000000
   2628.27493879 100.0       0.60000002       0.07000000
   2332.79059573 100.0       0.60000002       0.08000000
   2064.57320996 100.0       0.60000002       0.09000000
   1821.55642810 100.0       0.60000002       0.09999999
   1601.81871119 100.0       0.60000002       0.11000000
   1403.57639472 100.0       0.60000002       0.12000000
   1225.17196055 100.0       0.60000002       0.13000000
   1065.06574889 100.0       0.60000002       0.14000000
    921.82891447 100.0       0.60000002       0.14999999
    794.13363255 100.0       0.60000002       0.16000000
    680.74896914 100.0       0.60000002       0.17000000
    580.53148618 100.0       0.60000002       0.17999999
    492.42076365 100.0       0.60000002       0.19000000
    415.43353943 100.0       0.60000002       0.19999999
    348.65710940 100.0       0.60000002       0.20999999
    291.24591436 100.0       0.60000002       0.22000000
    242.41641163 100.0       0.60000002       0.22999999
    201.44218531 100.0       0.60000002       0.23999999
    167.65056008 100.0       0.60000002       0.25000000
    140.41864600 100.0       0.60000002       0.25999999
    119.16982803 100.0       0.60000002       0.26999998
    103.37040933 100.0       0.60000002       0.28000000
     92.52694671 100.0       0.60000002       0.28999999
   5669.87943631 100.0       0.65000004       0.00000000
   5123.47860007 100.0       0.65000004       0.01000000
   4621.83135081 100.0       0.65000004       0.02000000
   4161.72406718 100.0       0.65000004       0.03000000
   3740.16120572 100.0       0.65000004       0.04000000
   3354.35226350 100.0       0.65000004       0.05000000
   3001.69859737 100.0       0.65000004       0.06000000
   2679.78040412 100.0       0.65000004       0.07000000
   2386.34428510 100.0       0.65000004       0.08000000
   2119.29157717 100.0       0.65000004       0.09000000
   1876.66915900 100.0       0.65000004       0.09999999
   1656.65847256 100.0       0.65000004       0.11000000
   1457.56824113 100.0       0.65000004       0.12000000
   1277.82348764 100.0       0.65000004       0.13000000
   1115.95959794 100.0       0.65000004       0.14000000
    970.61397225 100.0       0.65000004       0.14999999
    840.51923451 100.0       0.65000004       0.16000000
    724.49688854 100.0       0.65000004       0.17000000
    621.45189476 100.0       0.65000004       0.17999999
    530.36580389 100.0       0.65000004       0.19000000
    450.29271107 100.0       0.65000004       0.19999999
    380.35307582 100.0       0.65000004       0.20999999
    319.73081688 100.0       0.65000004       0.22000000
    267.66779976 100.0       0.65000004       0.22999999
    223.45993143 100.0       0.65000004       0.23999999
    186.45409031 100.0       0.65000004       0.25000000
    156.04428751 100.0       0.65000004       0.25999999
    131.66835899 100.0       0.65000004       0.26999998
    112.80501325 100.0       0.65000004       0.28000000
     98.97124014 100.0       0.65000004       0.28999999
   5669.87943631 100.0       0.69999999       0.00000000
   5135.16907082 100.0       0.69999999       0.01000000
   4643.31408916 100.0       0.69999999       0.02000000
   4191.30117514 100.0       0.69999999       0.03000000
   3776.31834260 100.0       0.69999999       0.04000000
   3395.74341653 100.0       0.69999999       0.05000000
   3047.12856755 100.0       0.69999999       0.06000000
   2728.19190461 100.0       0.69999999       0.07000000
   2436.80480370 100.0       0.69999999       0.08000000
   2170.98206837 100.0       0.69999999       0.09000000
   1928.87291084 100.0       0.69999999       0.09999999
   1708.75156137 100.0       0.69999999       0.11000000
   1509.00998024 100.0       0.69999999       0.12000000
   1328.14896523 100.0       0.69999999       0.13000000
   1164.77162585 100.0       0.69999999       0.14000000
   1017.57668480 100.0       0.69999999       0.14999999
    885.35127395 100.0       0.69999999       0.16000000
    766.96630594 100.0       0.69999999       0.17000000
    661.37044850 100.0       0.69999999       0.17999999
    567.58429958 100.0       0.69999999       0.19000000
    484.69678563 100.0       0.69999999       0.19999999
    411.85986008 100.0       0.69999999       0.20999999
    348.28433926 100.0       0.69999999       0.22000000
    293.23615968 100.0       0.69999999       0.22999999
    246.03275857 100.0       0.69999999       0.23999999
    206.03947157 100.0       0.69999999       0.25000000
    172.66646054 100.0       0.69999999       0.25999999
    145.36551228 100.0       0.69999999       0.26999998
    123.62745223 100.0       0.69999999       0.28000000
    106.97953625 100.0       0.69999999       0.28999999
   5669.87943631 100.0       0.75000000       0.00000000
   5146.07320642 100.0       0.75000000       0.01000000
   4663.38837578 100.0       0.75000000       0.02000000
   4218.99247639 100.0       0.75000000       0.03000000
   3810.23826925 100.0       0.75000000       0.04000000
   3434.65230101 100.0       0.75000000       0.05000000
   3089.92442644 100.0       0.75000000       0.06000000
   2773.89642755 100.0       0.75000000       0.07000000
   2484.55174045 100.0       0.75000000       0.08000000
   2220.00889321 100.0       0.75000000       0.09000000
   1978.50912212 100.0       0.75000000       0.09999999
   1758.41150399 100.0       0.75000000       0.11000000
   1558.18377547 100.0       0.75000000       0.12000000
   1376.39620833 100.0       0.75000000       0.13000000
   1211.71371709 100.0       0.75000000       0.14000000
   1062.89126815 100.0       0.75000000       0.14999999
    928.76647338 100.0       0.75000000       0.16000000
    808.25591490 100.0       0.75000000       0.17000000
    700.34852528 100.0       0.75000000       0.17999999
    604.10184595 100.0       0.75000000       0.19000000
    518.63704806 100.0       0.75000000       0.19999999
    443.13487837 100.0       0.75000000       0.20999999
    376.83219109 100.0       0.75000000       0.22000000
    319.01784297 100.0       0.75000000       0.22999999
    269.02900999 100.0       0.75000000       0.23999999
    226.24908939 100.0       0.75000000       0.25000000
    190.10361932 100.0       0.75000000       0.25999999
    160.05792691 100.0       0.75000000       0.26999998
    135.61452395 100.0       0.75000000       0.28000000
    116.31075725 100.0       0.75000000       0.28999999
   5669.87943631 100.0       0.80000001       0.00000000
   5156.29016794 100.0       0.80000001       0.01000000
   4682.23158030 100.0       0.80000001       0.02000000
   4245.03288186 100.0       0.80000001       0.03000000
   3842.19447664 100.0       0.80000001       0.04000000
   3471.37915591 100.0       0.80000001       0.05000000
   3130.39929727 100.0       0.80000001       0.06000000
   2817.20914621 100.0       0.80000001       0.07000000
   2529.89621484 100.0       0.80000001       0.08000000
   2266.67035704 100.0       0.80000001       0.09000000
   2025.85888007 100.0       0.80000001       0.09999999
   1805.89763022 100.0       0.80000001       0.11000000
   1605.32468587 100.0       0.80000001       0.12000000
   1422.77234869 100.0       0.80000001       0.13000000
   1256.96392978 100.0       0.80000001       0.14000000
   1106.70589114 100.0       0.80000001       0.14999999
    970.88297168 100.0       0.80000001       0.16000000
    848.45309565 100.0       0.80000001       0.17000000
    738.44383310 100.0       0.80000001       0.17999999
    639.94623807 100.0       0.80000001       0.19000000
    552.11240397 100.0       0.80000001       0.19999999
    474.15013396 100.0       0.80000001       0.20999999
    405.32040429 100.0       0.80000001       0.22000000
    344.93377716 100.0       0.80000001       0.22999999
    292.34676133 100.0       0.80000001       0.23999999
    246.95945669 100.0       0.80000001       0.25000000
    208.21240512 100.0       0.80000001       0.25999999
    175.58387867 100.0       0.80000001       0.26999998
    148.58783227 100.0       0.80000001       0.28000000
    126.77141107 100.0       0.80000001       0.28999999
   5669.87943631 100.0       0.85000002       0.00000000
   5165.90348661 100.0       0.85000002       0.01000000
   4699.99014712 100.0       0.85000002       0.02000000
   4269.61481066 100.0       0.85000002       0.03000000
   3872.41362996 100.0       0.85000002       0.04000000
   3506.17067418 100.0       0.85000002       0.05000000
   3168.81163752 100.0       0.85000002       0.06000000
   2858.39374136 100.0       0.85000002       0.07000000
   2573.09666285 100.0       0.85000002       0.08000000
   2311.21635222 100.0       0.85000002       0.09000000
   2071.15871154 100.0       0.85000002       0.09999999
   1851.42884005 100.0       0.85000002       0.11000000
   1650.63006845 100.0       0.85000002       0.12000000
   1467.45333750 100.0       0.85000002       0.13000000
   1300.67445768 100.0       0.85000002       0.14000000
   1149.14827426 100.0       0.85000002       0.14999999
   1011.80269998 100.0       0.85000002       0.16000000
    887.63540959 100.0       0.85000002       0.17000000
    775.70871581 100.0       0.85000002       0.17999999
    675.14589990 100.0       0.85000002       0.19000000
    585.12760758 100.0       0.85000002       0.19999999
    504.88726675 100.0       0.85000002       0.20999999
    433.70903079 100.0       0.85000002       0.22000000
    370.92366174 100.0       0.85000002       0.22999999
    315.90622612 100.0       0.85000002       0.23999999
    268.07261772 100.0       0.85000002       0.25000000
    226.87792105 100.0       0.85000002       0.25999999
    191.81300599 100.0       0.85000002       0.26999998
    162.40270866 100.0       0.85000002       0.28000000
    138.20395148 100.0       0.85000002       0.28999999
   5669.87943631 100.0       0.90000004       0.00000000
   5174.98102217 100.0       0.90000004       0.01000000
   4716.78445268 100.0       0.90000004       0.02000000
   4292.89932713 100.0       0.90000004       0.03000000
   3901.08364372 100.0       0.90000004       0.04000000
   3539.23436156 100.0       0.90000004       0.05000000
   3205.37939340 100.0       0.90000004       0.06000000
   2897.66899492 100.0       0.90000004       0.07000000
   2614.37030368 100.0       0.90000004       0.08000000
   2353.85729014 100.0       0.90000004       0.09000000
   2114.60680289 100.0       0.90000004       0.09999999
   1895.18983231 100.0       0.90000004       0.11000000
   1694.26886522 100.0       0.90000004       0.12000000
   1510.58960375 100.0       0.90000004       0.13000000
   1342.97641270 100.0       0.90000004       0.14000000
   1190.32910714 100.0       0.90000004       0.14999999
   1051.61608226 100.0       0.90000004       0.16000000
    925.87153851 100.0       0.90000004       0.17000000
    812.19152605 100.0       0.90000004       0.17999999
    709.72866487 100.0       0.90000004       0.19000000
    617.69080179 100.0       0.90000004       0.19999999
    535.33539647 100.0       0.90000004       0.20999999
    461.96866277 100.0       0.90000004       0.22000000
    396.94071759 100.0       0.90000004       0.22999999
    339.64393047 100.0       0.90000004       0.23999999
    289.50985705 100.0       0.90000004       0.25000000
    246.00716511 100.0       0.90000004       0.25999999
    208.63892567 100.0       0.90000004       0.26999998
    176.94068501 100.0       0.90000004       0.28000000
    150.47870067 100.0       0.90000004       0.28999999
   5669.87943631 100.0       0.94999999       0.00000000
   5183.57941355 100.0       0.94999999       0.01000000
   4732.71657067 100.0       0.94999999       0.02000000
   4315.02129993 100.0       0.94999999       0.03000000
   3928.36436033 100.0       0.94999999       0.04000000
   3570.74517026 100.0       0.94999999       0.05000000
   3240.28502154 100.0       0.94999999       0.06000000
   2935.22260661 100.0       0.94999999       0.07000000
   2653.90255325 100.0       0.94999999       0.08000000
   2394.77191836 100.0       0.94999999       0.09000000
   2156.37345539 100.0       0.94999999       0.09999999
   1937.33906516 100.0       0.94999999       0.11000000
   1736.38638389 100.0       0.94999999       0.12000000
   1552.31075017 100.0       0.94999999       0.13000000
   1383.98335421 100.0       0.94999999       0.14000000
   1230.34519801 100.0       0.94999999       0.14999999
   1090.40220944 100.0       0.94999999       0.16000000
    963.22368208 100.0       0.94999999       0.17000000
    847.93654433 100.0       0.94999999       0.17999999
    743.72144513 100.0       0.94999999       0.19000000
    649.81195236 100.0       0.94999999       0.19999999
    565.48838706 100.0       0.94999999       0.20999999
    490.07755157 100.0       0.94999999       0.22000000
    422.94832030 100.0       0.94999999       0.22999999
    363.50932854 100.0       0.94999999       0.23999999
